Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_SVM
FDQ07,OUT017,1842.4574764883064
FDS45,OUT049,1766.1572224387057
NCJ06,OUT045,1794.1780137867938
FDD36,OUT035,1787.3054633132588
FDY25,OUT045,1899.1424600828568
FDU52,OUT046,1823.8235783512241
DRK47,OUT017,1840.5103985705875
NCL30,OUT017,1796.6497309698793
FDN22,OUT035,1842.5505068591976
NCF30,OUT027,1800.6158451232156
FDK03,OUT035,1870.0026598693332
FDT45,OUT017,1631.7946302994956
NCC54,OUT027,1856.821788128037
FDP08,OUT018,1835.153867424783
FDU44,OUT046,1848.5600495501928
DRG39,OUT035,1614.5605300062982
FDU32,OUT049,1792.737590151763
FDY27,OUT049,1841.8434174351496
NCP54,OUT013,1799.1805366019323
NCZ41,OUT049,1794.2806262292993
DRL49,OUT013,1832.1428424797843
FDI05,OUT018,1738.4626896833806
FDY56,OUT045,1841.520395909289
DRC13,OUT013,1791.5331526110724
NCV29,OUT017,1895.990958619963
FDR24,OUT049,1712.872382501603
FDZ34,OUT018,1853.7912133160098
FDP37,OUT035,1797.5938681381876
FDX08,OUT027,1903.1405043565348
FDS57,OUT045,1821.836342431872
NCG18,OUT049,1745.4510544963714
FDK25,OUT018,1873.3380708651046
FDH53,OUT049,1748.935443501388
DRI59,OUT018,1839.3821609888107
FDA52,OUT046,1881.5689869339658
FDT20,OUT010,1585.6455623219456
FDE36,OUT019,1839.4487327862732
FDI24,OUT017,1888.7452824136162
FDB28,OUT018,1827.2696992962296
FDV11,OUT017,1877.7306002172359
FDP01,OUT046,1820.7433702863889
FDD34,OUT027,1854.0329871450733
FDJ50,OUT027,1603.464164425578
FDZ44,OUT013,1782.9014449905048
DRO59,OUT035,1719.7346677250198
DRB48,OUT045,1611.2390007997906
FDR21,OUT018,1843.2827282757528
NCE42,OUT010,1819.2309440107279
FDO23,OUT046,1726.5828491386883
NCE30,OUT018,1828.916644226941
FDQ22,OUT035,1624.8422943621656
FDY01,OUT045,1779.3482499417557
FDS08,OUT017,1835.868816083677
FDG28,OUT018,1844.0501823258826
FDQ51,OUT018,1607.7372321420385
FDB05,OUT017,1818.4591378198254
FDO56,OUT049,1778.6481273081374
FDE02,OUT018,1714.7057249332045
FDN45,OUT017,1822.381784367916
FDS09,OUT013,1626.9659382654745
NCA54,OUT018,1884.0773684021879
FDP09,OUT010,1818.2875416817083
FDC53,OUT045,1737.1474592260536
NCM55,OUT017,1888.0077540612197
FDL09,OUT018,1827.4624429227108
FDA11,OUT019,1724.7521406125354
FDA50,OUT045,1729.7677116671687
FDC23,OUT017,1877.6451235518484
FDE22,OUT049,1838.8898708478062
FDD23,OUT046,1880.3094428300446
NCA29,OUT049,1886.4421580273113
FDK38,OUT046,1833.2936659869804
DRC13,OUT046,1790.8614802817403
NCP43,OUT049,1875.4087856715823
FDX28,OUT049,1745.407421370913
FDF08,OUT049,1710.113941800643
FDZ33,OUT046,1835.3038684375038
FDD10,OUT049,1842.4812754458537
FDO58,OUT017,1820.1608523893797
FDI50,OUT017,1848.2072191777538
FDO58,OUT045,1822.9160668388704
FDX08,OUT013,1901.2710762099018
NCK17,OUT010,1574.2452165232598
FDF39,OUT035,1858.2192602089217
FDU45,OUT010,1761.7262849311728
NCJ18,OUT018,1786.4826560230913
DRC27,OUT019,1845.0058478568944
DRC25,OUT035,1732.4686874331571
FDU59,OUT035,1821.2851923077424
FDU28,OUT035,1857.55220926572
NCP30,OUT046,1683.955814903267
FDB39,OUT018,1616.6351880327638
FDE41,OUT013,1702.605264941299
DRH11,OUT010,1695.8262436444732
FDA58,OUT045,1846.011913701979
FDU50,OUT046,1772.8527714565328
FDM34,OUT013,1793.2974998156183
FDM44,OUT027,1753.4913335111528
FDR39,OUT045,1853.340575894424
FDM25,OUT045,1894.1008036901248
FDQ49,OUT049,1823.673365952196
DRH25,OUT018,1679.0334164745295
FDM09,OUT027,1889.856415606679
FDL44,OUT019,1838.5166930536461
NCR42,OUT018,1698.642790717224
DRL59,OUT046,1645.8741279753424
FDX43,OUT013,1828.8365324614795
DRK47,OUT010,1836.234573914351
FDU48,OUT018,1792.411310891722
FDY12,OUT045,1607.7176026994118
NCN43,OUT018,1795.4775454906396
NCM55,OUT018,1886.3186365742895
FDQ21,OUT027,1802.80694481104
FDX13,OUT035,1840.8433922714003
NCK30,OUT027,1863.2665813041478
FDG20,OUT049,1887.5607401020861
DRG27,OUT017,1604.2807972893922
FDY14,OUT018,1841.7129378765926
FDP59,OUT035,1759.7516468469967
FDU60,OUT017,1828.4273371591582
NCC18,OUT019,1876.5229727929711
DRJ39,OUT017,1817.258722312721
FDS07,OUT049,1771.2220444614547
FDM08,OUT027,1846.8001121634884
FDP51,OUT045,1796.9625438863384
FDU16,OUT035,1736.6257530808148
FDH12,OUT013,1748.4365172167804
DRE48,OUT010,1855.4874335830725
NCL42,OUT027,1852.994587847557
FDR21,OUT045,1853.8158954154494
NCW29,OUT035,1795.2782148549343
FDO11,OUT013,1840.3786689271622
NCM31,OUT049,1815.0521850359835
FDV35,OUT019,1827.7368806091613
FDF58,OUT017,1663.8335243246868
NCE43,OUT049,1876.0858025128944
FDA02,OUT035,1832.8511959478797
DRL37,OUT010,1584.4516890007294
FDR24,OUT018,1720.6919922593409
FDW59,OUT049,1692.937021178645
FDS22,OUT049,1599.6501138124702
FDW24,OUT017,1659.3272140282704
FDU24,OUT035,1725.6308098362954
FDA21,OUT027,1898.269531739028
FDH58,OUT027,1790.9947205588228
FDW36,OUT018,1745.203477694122
FDI45,OUT027,1898.5259930971556
FDU01,OUT018,1845.6805725462048
FDF35,OUT027,1755.4371192104504
FDU43,OUT019,1850.5701984287382
FDE24,OUT019,1824.1417584546289
FDK50,OUT049,1835.8421374189356
FDG31,OUT045,1680.2883103951433
FDC60,OUT045,1726.5132075285271
FDL36,OUT013,1714.9577096241446
FDP21,OUT013,1864.4612141905673
FDW16,OUT045,1716.0992800854199
FDX02,OUT017,1840.6167818719684
FDQ58,OUT027,1841.989191656606
FDT51,OUT046,1754.2328111084378
FDD59,OUT049,1706.5828175989448
NCM42,OUT018,1761.818196801046
FDA57,OUT018,1645.768345820412
FDZ48,OUT035,1763.036893165604
FDE46,OUT045,1833.4817177324433
NCZ30,OUT019,1785.4428450644957
FDB56,OUT017,1880.5865420654584
FDA25,OUT027,1751.6207682917511
FDD20,OUT013,1799.0737125808469
FDL25,OUT013,1719.695748348558
NCO18,OUT049,1897.6701133764545
FDJ45,OUT017,1678.2515263160421
FDR12,OUT035,1884.116642521776
NCF19,OUT010,1582.0678659059404
FDK25,OUT046,1858.7832212636247
NCR17,OUT046,1767.5682695692024
FDC52,OUT046,1832.4265918177434
NCA54,OUT017,1891.1952770877415
FDR45,OUT010,1848.5882077743317
NCM19,OUT049,1770.293417351547
FDF39,OUT027,1850.826748290239
FDX23,OUT049,1730.8970103435627
FDD58,OUT027,1751.4317132652893
FDX28,OUT013,1751.759070646288
NCD31,OUT013,1849.3278068748207
FDU57,OUT018,1829.2349671527147
FDI27,OUT046,1618.6630305205229
NCM42,OUT046,1762.0705698429372
FDD32,OUT027,1702.1692658519032
FDI34,OUT013,1856.1352399184025
NCM29,OUT049,1791.5105359079798
FDG46,OUT018,1763.7504317966188
DRC01,OUT010,1688.2155001505344
FDB15,OUT027,1853.0179779731939
NCA17,OUT027,1841.0450549617406
FDF10,OUT046,1837.2199896329298
FDR26,OUT027,1903.6197174503875
FDI02,OUT049,1764.1173156844952
NCM54,OUT010,1793.0468949791812
FDF14,OUT013,1828.5457001229863
FDJ33,OUT010,1787.8347905918622
FDM20,OUT035,1849.768510003537
FDC03,OUT027,1888.499869351999
NCX05,OUT046,1785.9704004710059
NCM41,OUT027,1733.4617770196403
NCU29,OUT010,1829.2755183812399
FDQ59,OUT017,1699.1917208970704
FDH46,OUT010,1750.406351496662
FDH09,OUT013,1594.4662301412086
NCD06,OUT045,1573.59254049213
FDC15,OUT035,1835.2770805876874
DRD37,OUT027,1570.453593446903
FDT28,OUT027,1842.165564532292
FDR28,OUT027,1855.9281254422576
FDT38,OUT017,1721.8618651552354
FDV34,OUT027,1723.3753923603288
FDY52,OUT035,1711.3991034994137
FDB34,OUT013,1706.6584843824826
DRL23,OUT018,1749.28104020522
DRB24,OUT046,1826.55256988624
FDJ50,OUT046,1636.6707301942781
FDQ49,OUT035,1824.6935311248683
FDP20,OUT035,1794.319035735394
FDV19,OUT027,1850.1457964871915
NCR54,OUT045,1869.288754907225
FDO09,OUT010,1860.1209980443928
FDS57,OUT018,1827.931547151114
FDN10,OUT049,1784.9064105194707
FDV23,OUT049,1795.1616828909775
FDY28,OUT049,1828.7064587814646
DRG51,OUT013,1848.2894687199869
FDD45,OUT019,1724.7804414126954
NCL18,OUT027,1893.938879906835
NCM29,OUT013,1791.5523154369785
FDF17,OUT027,1886.8584515378434
FDE22,OUT017,1844.089486310248
FDQ22,OUT017,1616.9327580445301
FDS01,OUT013,1896.1407056090643
FDW35,OUT027,1562.303233649602
FDJ33,OUT046,1792.48158932529
NCF54,OUT035,1854.4666771169948
FDE09,OUT013,1754.9288060425945
NCE06,OUT045,1821.8372114594592
DRH49,OUT049,1743.1540994425238
FDY43,OUT045,1880.0423268588095
NCT05,OUT017,1863.7319030563367
FDZ34,OUT045,1857.4328285988217
FDL38,OUT017,1703.899453404453
FDZ31,OUT017,1888.345498009358
FDR14,OUT035,1617.0090634022408
NCN54,OUT049,1749.3274333531826
NCC42,OUT027,1812.848225661997
FDK08,OUT017,1742.0359507893663
FDP59,OUT013,1759.134265215594
FDV22,OUT035,1844.6143655069918
FDD33,OUT035,1861.1090151805129
DRE60,OUT027,1851.7828646299567
FDK52,OUT046,1828.6314225788947
FDA02,OUT017,1842.5918029194445
FDM56,OUT049,1748.9842414094364
FDE57,OUT035,1819.3940444235293
FDM32,OUT045,1732.9664179786892
NCQ30,OUT027,1800.612005813328
FDQ27,OUT027,1751.461661860667
FDT60,OUT027,1802.4942860992262
FDU43,OUT049,1831.3241867398513
NCO55,OUT035,1742.8123832415172
FDG02,OUT045,1871.5364242770042
FDJ28,OUT013,1895.0482506432795
FDP40,OUT045,1769.2080303929135
FDJ38,OUT045,1878.8054355005224
NCC54,OUT017,1839.8894484918028
NCZ41,OUT046,1793.983175398117
FDK38,OUT019,1827.7805223334583
FDU52,OUT013,1823.3149491845888
FDC40,OUT046,1719.7605506158457
NCR30,OUT017,1756.9046449925443
NCN18,OUT017,1759.5474512902265
FDB50,OUT035,1700.8879224365924
FDG04,OUT013,1890.469287706535
FDR26,OUT035,1840.5421865155668
NCT17,OUT018,1885.4403068277654
FDX35,OUT027,1854.1889038184747
FDS12,OUT046,1788.924150723929
NCZ29,OUT027,1801.0374702094005
FDB38,OUT010,1816.1161528684804
FDP12,OUT013,1609.9735523519669
FDP22,OUT046,1614.02997355919
FDS26,OUT018,1828.9802915934713
FDR52,OUT046,1889.9011572323013
DRJ13,OUT046,1845.558564989562
FDU48,OUT027,1796.4337970991614
FDE29,OUT035,1669.0323568315202
NCT29,OUT049,1796.2729887018186
DRK37,OUT018,1832.621350695714
FDK55,OUT046,1719.4624002124824
FDR07,OUT046,1751.079494795325
FDO21,OUT027,1850.1071317104074
FDK46,OUT049,1857.9838343586287
FDB12,OUT045,1746.3238734175072
FDT31,OUT027,1893.3927671946183
FDJ33,OUT045,1794.4904820178388
FDC26,OUT027,1757.9260542111908
NCQ02,OUT045,1893.8141260021291
FDP08,OUT010,1836.3672600291848
FDB11,OUT027,1851.8839266711989
FDV55,OUT013,1834.0030197866454
FDW20,OUT049,1793.640544124692
NCJ18,OUT019,1784.9950917734511
FDC41,OUT018,1722.2707760848953
FDE14,OUT027,1752.8905363692522
FDG35,OUT013,1829.1452025351123
FDF45,OUT035,1679.4051807416986
FDS19,OUT027,1711.1600260658986
FDS58,OUT019,1835.0394134510693
FDA26,OUT017,1833.489826622243
FDM32,OUT049,1734.453340689137
FDL45,OUT046,1796.7847770292922
FDZ55,OUT049,1821.17240076444
FDY37,OUT049,1818.0572919048152
FDO46,OUT046,1881.318484090059
FDQ60,OUT046,1786.9231119000817
FDA19,OUT018,1783.7013332842394
FDL15,OUT046,1833.6675809480387
FDM10,OUT018,1825.7525601353273
NCL05,OUT017,1658.3095899646923
DRK49,OUT010,1564.2279869232732
NCE18,OUT027,1861.7513017393267
FDG40,OUT049,1640.367838283881
DRI59,OUT045,1840.559388291662
FDK28,OUT035,1826.0412512674648
NCD06,OUT019,1581.1916677719933
FDO11,OUT019,1850.9961910856643
FDK27,OUT046,1787.7195988573435
FDT43,OUT027,1593.1955644415118
FDD38,OUT018,1746.035249392443
FDA16,OUT049,1825.3792486782786
FDL14,OUT027,1841.6767391747542
NCM17,OUT049,1630.8534131990552
FDD20,OUT045,1800.6155851066192
FDA40,OUT045,1707.81085486499
FDL43,OUT045,1715.512579815504
FDV15,OUT045,1744.8844500347288
FDE52,OUT046,1703.0335270187786
NCL17,OUT010,1825.4095242307565
NCJ31,OUT045,1833.296433251257
FDR60,OUT045,1701.8725302604078
NCA18,OUT035,1775.3069603205631
FDS21,OUT027,1689.5907441127897
FDW09,OUT035,1703.0210713863776
FDL26,OUT035,1834.958213984933
FDS47,OUT018,1713.8312871970247
FDC39,OUT046,1816.5861554422506
FDT51,OUT035,1757.1309484079056
FDK40,OUT035,1837.8514087848655
NCG19,OUT045,1827.7802905635156
FDZ07,OUT046,1680.0907129331506
FDF08,OUT027,1715.7726395574
FDO04,OUT013,1648.477780529508
FDK41,OUT018,1700.3586391827216
FDP15,OUT049,1873.767349650195
NCD43,OUT018,1749.4145686608963
NCP18,OUT013,1839.310281825677
FDZ51,OUT046,1722.0848878868833
DRH13,OUT035,1751.376569039429
FDF38,OUT045,1561.1373650065193
NCI43,OUT045,1683.5195747205223
FDM38,OUT027,1620.7231662457664
FDS03,OUT013,1718.6746990308686
DRJ47,OUT017,1852.0361881021133
FDT50,OUT010,1734.939378570392
FDV02,OUT046,1868.0208333640057
NCG18,OUT017,1746.9611180294453
FDW52,OUT046,1850.5041928335236
FDS40,OUT035,1622.739583752016
FDN31,OUT017,1893.758132679425
FDA37,OUT045,1794.3513911403388
FDA15,OUT046,1849.908785136913
FDL39,OUT046,1889.0627745947918
FDJ53,OUT045,1795.6158494616468
FDX22,OUT013,1824.5552256257452
NCZ42,OUT045,1848.6155335366047
FDD56,OUT027,1901.6907586804334
FDD40,OUT017,1846.4482444092362
FDS50,OUT013,1832.7048065545946
NCN14,OUT013,1861.5540701473922
FDT15,OUT013,1896.4426173775175
NCS18,OUT027,1752.6204604635836
NCO26,OUT010,1766.648412170362
FDF58,OUT018,1665.8918883372717
NCB19,OUT013,1723.1864475520124
FDH26,OUT017,1808.3126579625775
DRB24,OUT027,1838.988747054776
FDA49,OUT018,1731.4847853559602
FDB32,OUT045,1743.1046337409352
FDI36,OUT017,1884.246127110688
NCA17,OUT010,1815.5740300330588
FDH22,OUT013,1791.5624406210588
NCM26,OUT018,1820.4757045587046
FDT15,OUT027,1900.3098899806596
FDB16,OUT018,1708.2365306327845
NCP54,OUT027,1802.1686832891203
FDJ36,OUT013,1747.3900879630921
FDO28,OUT045,1787.795008984555
FDU09,OUT013,1656.7553595420065
FDF29,OUT017,1798.4382870210065
FDY08,OUT013,1815.3654825685442
DRJ59,OUT018,1595.5742034423133
FDT23,OUT027,1705.0432193305614
FDU15,OUT018,1583.4748293420012
FDT47,OUT013,1741.4476028201975
FDI53,OUT019,1839.8311397361306
FDR59,OUT018,1856.2519187657063
FDD53,OUT035,1585.0839021124018
FDY51,OUT017,1844.1117244395475
FDT04,OUT049,1621.0255272753748
FDU51,OUT049,1843.7061524677983
FDG14,OUT035,1832.8692046278782
NCU06,OUT045,1841.5053580919243
DRG25,OUT046,1880.690217361569
DRH49,OUT035,1739.4986998478346
FDN15,OUT035,1803.1528645498197
FDL43,OUT018,1725.0227117016877
NCT18,OUT049,1896.5547414601765
NCB31,OUT013,1834.1773947538177
FDK57,OUT035,1787.6596385092582
FDY04,OUT019,1839.9888489629284
NCP54,OUT046,1795.991787653307
FDF41,OUT013,1854.5212768697488
FDM01,OUT045,1749.9030891941266
FDW03,OUT045,1762.6348028138598
FDF28,OUT045,1800.3455694179015
FDY37,OUT017,1821.9077169282875
FDQ03,OUT017,1857.6924244962095
FDP51,OUT027,1797.9268752941366
FDJ40,OUT017,1759.0408555895451
FDC32,OUT049,1726.361576133092
DRI49,OUT027,1704.8752639028971
NCW54,OUT017,1662.004668272567
FDF09,OUT017,1666.343756154692
FDP45,OUT018,1854.3338462743066
DRJ23,OUT018,1860.6388942570325
FDS59,OUT017,1759.72030498965
FDY08,OUT046,1805.0875698333282
FDX16,OUT049,1832.9952732104052
FDY16,OUT018,1866.8863313238212
FDK32,OUT035,1837.4472000871012
FDQ22,OUT013,1610.5499563251092
NCC31,OUT018,1824.0549318915894
FDG58,OUT049,1834.5073019765948
DRF48,OUT013,1842.2389652224606
DRH36,OUT049,1737.3416282611697
NCR30,OUT035,1754.9469041022123
FDB03,OUT019,1848.1590460999823
FDZ28,OUT027,1800.9054630767678
FDR35,OUT017,1869.8505022035113
DRD15,OUT027,1856.6438096822235
FDJ33,OUT019,1788.7487997359535
FDA56,OUT010,1785.4898745121402
FDP56,OUT046,1631.1344100446227
NCT30,OUT046,1620.1921235803939
FDK15,OUT017,1743.4026006694774
FDH44,OUT018,1824.836774144724
FDV01,OUT013,1829.384025968095
DRG03,OUT017,1839.246884750293
FDG50,OUT027,1719.8378663741369
FDR16,OUT010,1817.722573641335
FDZ60,OUT046,1757.7257628894947
DRG03,OUT045,1840.7504694179465
FDS56,OUT018,1824.690255508804
FDU33,OUT045,1637.5125180191403
DRD27,OUT035,1747.0068085554572
FDW22,OUT046,1842.7296597667203
DRA24,OUT045,1820.004961834294
FDF38,OUT049,1567.3369205048014
FDX48,OUT013,1835.3641840538367
FDS58,OUT018,1836.8736155001338
FDC32,OUT046,1726.2286688104766
NCQ29,OUT045,1860.4179342701627
DRK39,OUT018,1723.917135013345
NCS38,OUT017,1768.3317371509686
DRO47,OUT013,1762.5742498107536
DRG27,OUT027,1559.7652855946167
FDC57,OUT027,1896.2459435732617
FDS55,OUT046,1834.7360044937357
NCJ06,OUT018,1791.1769290617588
FDO01,OUT019,1789.4381126173812
NCM55,OUT045,1888.8733961775863
FDC52,OUT049,1835.5530044554328
FDQ15,OUT045,1747.3996206931677
NCT30,OUT027,1584.1946959320703
NCR42,OUT027,1688.485875183296
FDD28,OUT035,1633.9242372850574
FDQ34,OUT049,1743.958003352486
FDZ12,OUT027,1832.096615175236
DRE13,OUT019,1700.1250121633334
NCN07,OUT019,1791.391430937099
FDM28,OUT035,1895.5933616555596
FDI10,OUT017,1869.9091917362948
FDQ25,OUT013,1863.7238758506019
FDA38,OUT010,1810.9007567729016
DRI13,OUT049,1832.8529721166292
FDY20,OUT027,1722.4198547998467
NCZ53,OUT035,1879.7190053512984
NCM31,OUT013,1826.7788871813057
DRB01,OUT017,1863.1626322982975
DRF37,OUT046,1844.5785273799402
NCF42,OUT049,1874.064096166117
FDF16,OUT018,1828.749647353323
FDB41,OUT013,1660.1359073277292
FDR34,OUT013,1837.9800005195611
FDR15,OUT018,1829.7034201601691
NCV42,OUT019,1754.9174809858177
FDW51,OUT035,1823.9187126128438
FDU36,OUT017,1736.7143537135726
FDX60,OUT049,1697.6000816005103
FDY03,OUT035,1768.763986785909
FDW55,OUT045,1856.0516486410406
FDT01,OUT010,1829.737476260729
FDG58,OUT013,1834.2291548360047
FDK21,OUT017,1842.1686443181998
NCS41,OUT019,1878.5628376545228
FDS10,OUT045,1868.0585700667464
NCT53,OUT046,1820.8010068767053
FDJ28,OUT018,1893.455500271734
FDX44,OUT045,1701.2061976012699
FDT20,OUT018,1585.1190514869202
FDO44,OUT017,1753.6035928980468
NCX17,OUT049,1821.1115722250588
FDY01,OUT017,1784.0881955931022
FDJ12,OUT027,1832.0272332873637
DRK35,OUT018,1644.3256159232037
FDD47,OUT019,1861.424862604802
NCM53,OUT035,1751.0820614066386
FDO45,OUT013,1701.8544488623916
NCM42,OUT010,1762.0421809929642
FDE04,OUT046,1853.9986103686638
NCI30,OUT027,1854.1113837715313
FDZ19,OUT013,1846.4525714124438
FDW57,OUT013,1865.4963804870486
FDA25,OUT013,1746.8254689583941
FDT22,OUT046,1648.5524432054665
FDP51,OUT013,1793.6659283064978
FDD48,OUT027,1788.3345982575036
FDY39,OUT035,1834.9725606881302
FDO48,OUT010,1836.9986342143754
FDD23,OUT027,1895.0015030522652
DRN35,OUT027,1591.8315761768404
FDT01,OUT035,1833.5200097067818
FDC20,OUT010,1625.5056687878548
DRJ35,OUT035,1685.1806271849043
FDB32,OUT046,1740.1790179906043
FDL24,OUT046,1884.4211457581325
NCV42,OUT035,1766.4059753445854
FDZ46,OUT046,1756.0143306501798
FDC15,OUT013,1834.7724054195241
FDD08,OUT019,1588.6060137769703
FDY50,OUT049,1722.1529950847887
FDD36,OUT013,1793.8896444403013
FDG57,OUT027,1584.647343680579
FDL21,OUT018,1584.8328905984984
FDN16,OUT027,1752.8741377963258
FDJ09,OUT027,1574.4694394553453
FDS01,OUT010,1888.243783396993
FDV33,OUT017,1858.7396330363415
DRE12,OUT017,1771.8297053122458
FDR07,OUT013,1753.2075774002385
FDP48,OUT010,1855.19741493308
NCB55,OUT035,1651.0286122500088
FDQ08,OUT013,1662.7086252674922
FDR34,OUT035,1844.9367688476614
FDO33,OUT046,1762.5851755163237
FDP13,OUT045,1624.4535733347548
FDX12,OUT049,1835.3449849915708
NCT06,OUT049,1840.14030025348
FDR16,OUT019,1826.8258378427433
FDE36,OUT046,1819.0360998862402
FDZ36,OUT049,1847.561086673477
FDV13,OUT045,1712.0349667079693
NCZ17,OUT035,1604.227732599034
FDU56,OUT045,1889.821566768959
FDM09,OUT035,1883.5634279755882
FDV02,OUT017,1871.2965538775225
FDS34,OUT018,1767.8721344737698
FDA11,OUT049,1722.1568765361283
FDP09,OUT017,1820.5568596183605
FDB29,OUT027,1781.9024884689952
FDT19,OUT017,1862.3760547136383
DRH15,OUT017,1612.427731696053
FDY38,OUT046,1857.5431710388152
FDF14,OUT027,1841.1829730148272
FDN48,OUT010,1730.076424388235
FDQ12,OUT013,1860.6011763338665
NCJ43,OUT045,1850.353253297298
FDE17,OUT019,1824.4668389215965
FDB05,OUT035,1819.1987489733408
FDH10,OUT045,1839.777486974225
NCR06,OUT017,1556.2722815040242
FDU32,OUT018,1790.6367469754935
FDD56,OUT049,1885.9123969408643
FDO36,OUT018,1855.7004868703084
FDH16,OUT010,1717.1825924193856
FDX10,OUT018,1685.3705736385991
FDZ37,OUT017,1706.6878888217936
FDU31,OUT010,1833.4305772755254
DRC49,OUT049,1820.5945845204353
FDL15,OUT045,1836.2974204093828
FDN32,OUT019,1879.4493908304753
DRH59,OUT027,1731.2228180005773
NCU29,OUT049,1836.2182991809022
FDR37,OUT019,1880.6206703588368
FDS14,OUT018,1822.3661010170592
FDU02,OUT027,1854.699869701816
FDJ08,OUT035,1892.464592325742
NCZ06,OUT045,1842.5124572805375
FDO31,OUT049,1730.2001867257209
FDH31,OUT018,1746.52527217841
FDS58,OUT017,1838.8544977407344
NCA53,OUT027,1592.3200479128107
FDF50,OUT046,1821.1691578398186
NCW42,OUT049,1825.0949401088453
NCQ17,OUT045,1837.7122500202313
FDK51,OUT018,1820.0578628848864
NCW41,OUT010,1829.5567067691604
NCR29,OUT017,1659.8506908038355
FDB08,OUT019,1835.1415217346423
FDA40,OUT027,1705.2151565090235
FDL14,OUT018,1826.4461014792446
FDB47,OUT046,1823.724529219949
FDO03,OUT035,1854.9211154462373
DRK13,OUT019,1859.809294148692
FDX13,OUT010,1835.1351747653148
FDF52,OUT046,1874.5714688492708
FDT11,OUT013,1847.9678224967104
