Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_RF
NCC54,OUT027,6262.896666279172
FDP08,OUT018,2934.1759224087978
FDU44,OUT046,2573.851339195359
DRG39,OUT035,826.7528321732971
FDU32,OUT049,2049.8046226729543
FDY27,OUT049,3003.880082764472
NCP54,OUT013,2044.0803052295419
NCZ41,OUT049,2027.8357540386194
DRL49,OUT013,2211.5666442816687
FDI05,OUT018,1298.9868777923036
FDY56,OUT045,3855.269973303452
DRC13,OUT013,2043.2672699592058
NCV29,OUT017,3006.42356737323
FDR24,OUT049,1357.3268574189663
FDZ34,OUT018,3025.6488520067605
FDP37,OUT035,2030.493966379598
FDX08,OUT027,4924.905502901614
FDS57,OUT045,2081.162795663526
NCG18,OUT049,1625.1467676142709
FDK25,OUT018,2651.260497224115
FDH53,OUT049,1291.7147564357178
DRI59,OUT018,3315.064007216323
FDA52,OUT046,2863.911677903741
FDT20,OUT010,92.62838615871215
FDE36,OUT019,397.1987389831696
FDI24,OUT017,2861.6673243189166
FDB28,OUT018,3036.218576158385
FDV11,OUT017,2900.801806389179
FDP01,OUT046,2514.40530077287
FDD34,OUT027,4171.702637999666
FDJ50,OUT027,1390.658098785684
FDZ44,OUT013,1982.114972992211
DRO59,OUT035,1201.1480827053708
DRB48,OUT045,622.8847752013521
FDR21,OUT018,2728.4716465218144
NCE42,OUT010,586.7261154704241
FDO23,OUT046,1465.7187926839
NCE30,OUT018,3256.6901652819106
FDQ22,OUT035,609.7660194793026
FDY01,OUT045,1937.9351140299718
FDS08,OUT017,2894.8485735910194
FDG28,OUT018,3502.3217711413295
FDQ51,OUT018,735.9484685343497
FDB05,OUT017,3992.841754713152
FDO56,OUT049,1959.1561946689917
FDE02,OUT018,1435.6374276667914
FDN45,OUT017,3750.701844939719
FDS09,OUT013,754.7346023650535
NCA54,OUT018,2950.105860899176
FDP09,OUT010,552.3615039267423
FDC53,OUT045,1580.6144340345304
NCM55,OUT017,3124.1501941318047
FDL09,OUT018,2630.3828784261873
FDA11,OUT019,233.81891521827336
FDA50,OUT045,1505.113646639364
FDC23,OUT017,2949.604223309947
FDE22,OUT049,2565.6327394115324
FDD23,OUT046,3138.3331279515533
NCA29,OUT049,2926.379692799944
FDK38,OUT046,2471.935593268166
DRC13,OUT046,2047.5984705400238
NCP43,OUT049,2963.8662819077495
FDX28,OUT049,1581.8277997742437
FDF08,OUT049,1357.3268574189663
FDZ33,OUT046,2483.5316788223627
FDD10,OUT049,2913.6410724363814
FDO58,OUT017,2576.4921881601854
FDI50,OUT017,3897.5478721797926
FDO58,OUT045,2585.5711604709704
FDX08,OUT013,3087.952592771197
NCK17,OUT010,92.62838615871215
FDF39,OUT035,4196.855551047614
FDU45,OUT010,253.44235960542545
NCJ18,OUT018,1835.1713760702353
DRC27,OUT019,583.4490168675512
DRC25,OUT035,1353.605196231172
FDU59,OUT035,2565.0627676514996
FDU28,OUT035,3025.0166114357603
NCP30,OUT046,624.8371892232594
FDB39,OUT018,867.2004965827998
FDE41,OUT013,1348.1789035205145
DRH11,OUT010,163.80317680624097
FDA58,OUT045,3833.310857598721
FDU50,OUT046,1944.6445752757566
FDM34,OUT013,2032.7362796106952
FDM44,OUT027,2551.1943432191124
FDR39,OUT045,3002.605344848931
FDM25,OUT045,2835.561157908137
FDQ49,OUT049,2525.619452921072
DRH25,OUT018,802.6112720221633
FDM09,OUT027,4243.702845900783
FDL44,OUT019,384.680169013834
NCR42,OUT018,580.9037077702797
DRL59,OUT046,826.7528321732971
FDX43,OUT013,2676.12671103875
DRK47,OUT010,597.1278044501965
FDU48,OUT018,1916.3797051805782
FDY12,OUT045,756.6199274911381
NCN43,OUT018,1938.5948322441275
NCM55,OUT018,3028.094725568961
FDQ21,OUT027,3282.0953172159725
FDX13,OUT035,4095.952740024623
NCK30,OUT027,6255.950555614059
FDG20,OUT049,2875.3501887366015
DRG27,OUT017,621.4046750659461
FDY14,OUT018,3770.4570134894393
FDP59,OUT035,1624.9446219373506
FDU60,OUT017,2791.27074799668
NCC18,OUT019,409.8039712225281
DRJ39,OUT017,3750.4809008939897
FDS07,OUT049,1932.5809202567261
FDM08,OUT027,5640.978946681013
FDP51,OUT045,2012.2023843833251
FDU16,OUT035,1334.7718769153375
FDH12,OUT013,1628.6765180452226
DRE48,OUT010,483.64139956507154
NCL42,OUT027,6328.458224315208
FDR21,OUT045,2816.0745878443095
NCW29,OUT035,2065.558086404565
FDO11,OUT013,4088.505125794996
NCM31,OUT049,2077.5949120291943
FDV35,OUT019,345.11112197439274
FDF58,OUT017,952.472898859629
NCE43,OUT049,2772.4176339626047
FDA02,OUT035,2538.4106405478155
DRL37,OUT010,92.62838615871215
FDR24,OUT018,1392.2521232007741
FDW59,OUT049,1327.1330300814066
FDS22,OUT049,666.27758259614
FDW24,OUT017,754.7346023650535
FDU24,OUT035,1508.8254829926589
FDA21,OUT027,5115.2957312847275
FDH58,OUT027,3122.575646405508
FDW36,OUT018,1605.309348748112
FDI45,OUT027,4663.34128832763
FDU01,OUT018,2922.5559835649765
FDF35,OUT027,2806.5514730625546
FDU43,OUT019,587.6859325536868
FDE24,OUT019,332.3621365355601
FDK50,OUT049,2574.732278381617
FDG31,OUT045,1024.6718370610088
FDC60,OUT045,1370.359512880568
FDL36,OUT013,1356.1133621139181
FDP21,OUT013,3114.248600663293
FDW16,OUT045,1365.612772191638
FDX02,OUT017,3849.2513457441582
FDQ58,OUT027,3988.4343242606824
FDT51,OUT046,1746.9931010836087
FDD59,OUT049,1289.669744759316
NCM42,OUT018,1614.6651723682312
FDA57,OUT018,601.1471672652425
FDZ48,OUT035,1765.7029629321096
FDE46,OUT045,2519.2889526722824
NCZ30,OUT019,300.58621548884895
FDB56,OUT017,3140.9764419543408
FDA25,OUT027,2633.110796356543
FDD20,OUT013,2061.6445744256935
FDL25,OUT013,1455.7574766452108
NCO18,OUT049,2959.3412777263607
FDJ45,OUT017,606.4389370042973
FDR12,OUT035,2839.0101824589365
NCF19,OUT010,97.84326896681425
FDK25,OUT046,2662.2779215287565
NCR17,OUT046,1970.737408824285
FDC52,OUT046,2499.224661075785
NCA54,OUT017,3049.7891351913986
FDR45,OUT010,580.6668828960151
NCM19,OUT049,1944.4074115084761
FDF39,OUT027,6329.616742274122
FDX23,OUT049,1549.5637269634444
FDD58,OUT027,2610.3359522624883
FDX28,OUT013,1617.8799446303478
NCD31,OUT013,2574.97336100439
FDU57,OUT018,2354.382627764002
FDI27,OUT046,749.529774016155
NCM42,OUT046,1632.7338555600365
FDD32,OUT027,2222.6940562170857
FDI34,OUT013,3783.6820825584646
NCM29,OUT049,2071.0497247790177
FDG46,OUT018,1778.8668885812922
DRC01,OUT010,115.02220865785763
FDB15,OUT027,6262.896666279172
NCA17,OUT027,3938.0227803519006
FDF10,OUT046,2509.93719640604
FDR26,OUT027,4899.062297863434
FDI02,OUT049,1747.622735221024
NCM54,OUT010,272.52209004856456
FDF14,OUT013,2441.9838802328245
FDJ33,OUT010,269.66465041945116
FDM20,OUT035,3979.619102373384
FDC03,OUT027,5508.437106037176
NCX05,OUT046,1957.0431878286995
NCM41,OUT027,2475.8994725451776
NCU29,OUT010,367.67427179988687
FDQ59,OUT017,1333.804398073311
FDH46,OUT010,218.0226662817049
FDH09,OUT013,761.71062418261
NCD06,OUT045,751.8677314446845
FDC15,OUT035,2555.8524259085166
DRD37,OUT027,1126.3055541647914
FDT28,OUT027,3823.2133247797383
FDR28,OUT027,4182.555526533078
FDT38,OUT017,1349.6485776767838
FDV34,OUT027,1845.82491922296
FDY52,OUT035,982.0233041548371
FDB34,OUT013,1344.9818320253962
DRL23,OUT018,1605.654849909631
DRB24,OUT046,2480.166442537731
FDJ50,OUT046,859.0499531102618
FDQ49,OUT035,2550.622467045783
FDP20,OUT035,2040.190716035481
FDV19,OUT027,4117.679758413555
NCR54,OUT045,3007.408879762295
FDO09,OUT010,597.4138625455493
FDS57,OUT018,1992.3892931018738
FDN10,OUT049,1959.1561946689917
FDV23,OUT049,2025.4591277865181
FDY28,OUT049,3620.4229662210923
DRG51,OUT013,2564.580377507446
FDD45,OUT019,236.8351809747791
NCL18,OUT027,5533.362767476352
NCM29,OUT013,2067.6090992623435
FDF17,OUT027,5520.599849055032
FDE22,OUT017,2581.806780150506
FDQ22,OUT017,608.1152239425086
FDS01,OUT013,3019.0996856713646
FDW35,OUT027,1123.2004689565574
FDJ33,OUT046,2030.6662443500081
NCF54,OUT035,2829.4263162031934
FDE09,OUT013,1686.568381808661
NCE06,OUT045,2539.7357322037833
DRH49,OUT049,1289.4868344834622
FDY43,OUT045,2778.4571342285362
NCT05,OUT017,4125.624866447705
FDZ34,OUT045,3078.3265562217302
FDL38,OUT017,1351.4342965468052
FDZ31,OUT017,3129.6825898598468
FDR14,OUT035,866.4821615816477
NCN54,OUT049,1279.5860560277606
NCC42,OUT027,3345.722756075835
FDK08,OUT017,1585.6873014018038
FDP59,OUT013,1623.0170260184036
FDV22,OUT035,2598.178029137884
FDD33,OUT035,3811.612852764179
DRE60,OUT027,6093.001527024998
FDK52,OUT046,3736.2989941802284
FDA02,OUT017,2526.014908738931
FDM56,OUT049,1640.6907465808076
FDE57,OUT035,2115.579243680249
FDM32,OUT045,1360.780107765306
NCQ30,OUT027,3219.5425730367065
FDQ27,OUT027,2555.347164034716
FDT60,OUT027,3283.971960367065
FDU43,OUT049,3932.4797926737606
NCO55,OUT035,1630.6041139641695
FDG02,OUT045,3052.343852683156
FDJ28,OUT013,3106.1301019882835
FDP40,OUT045,1765.5596074475106
FDJ38,OUT045,3067.7374581580725
NCC54,OUT017,3892.5173220420493
NCZ41,OUT046,2033.042870602109
FDK38,OUT019,360.81738502729473
FDU52,OUT013,2446.8310502876993
FDC40,OUT046,1225.3291410784013
NCR30,OUT017,1152.3214112442372
NCN18,OUT017,1749.4069756553713
FDB50,OUT035,1318.5764635959642
FDG04,OUT013,3087.216957245577
FDR26,OUT035,2836.024932272023
NCT17,OUT018,3006.158146967872
FDX35,OUT027,5823.682791652309
FDS12,OUT046,2032.9430111409351
NCZ29,OUT027,3314.283166142939
FDB38,OUT010,397.9272409123693
FDP12,OUT013,598.4992576188256
FDP22,OUT046,772.0537170960913
FDS26,OUT018,3704.2391811555367
FDR52,OUT046,3136.396988463784
DRJ13,OUT046,2562.17693076508
FDU48,OUT027,3341.054285079884
FDE29,OUT035,941.6518549144143
NCT29,OUT049,2023.5192125392723
DRK37,OUT018,3006.7725055103224
FDK55,OUT046,1350.231659270935
FDR07,OUT046,1539.1428348387062
FDO21,OUT027,5704.5847224928075
FDK46,OUT049,4202.3322608708095
FDB12,OUT045,1624.8012664527516
FDT31,OUT027,5078.683093247294
FDJ33,OUT045,2018.6549283641316
FDC26,OUT027,2971.5209041236058
NCQ02,OUT045,3033.765814748223
FDP08,OUT010,514.2200228756353
FDB11,OUT027,5682.779721646295
FDV55,OUT013,2481.016648863235
FDW20,OUT049,2054.934199442637
NCJ18,OUT019,302.08015428551346
FDC41,OUT018,1206.6873562756127
FDE14,OUT027,2551.1943432191124
FDG35,OUT013,2855.402224626613
FDF45,OUT035,868.7095267466585
FDS19,OUT027,2205.981486996281
FDS58,OUT019,387.48105932710746
FDA26,OUT017,3769.8414038040078
FDM32,OUT049,1354.413836354888
FDL45,OUT046,2057.044588809053
FDZ55,OUT049,2552.700517988474
FDY37,OUT049,2119.3819819892783
FDO46,OUT046,3113.375008232081
FDQ60,OUT046,2005.8489741509431
FDA19,OUT018,1911.2501284108955
FDL15,OUT046,2521.33697984453
FDM10,OUT018,3257.5456921035484
NCL05,OUT017,635.1658752045803
DRK49,OUT010,92.62838615871215
NCE18,OUT027,6329.616742274122
FDG40,OUT049,607.3714216901456
DRI59,OUT045,3806.2989363076344
FDK28,OUT035,4135.618635734576
NCD06,OUT019,92.62838615871215
FDO11,OUT019,579.3121075675543
FDK27,OUT046,2029.477375348653
FDT43,OUT027,1289.2177515577084
FDD38,OUT018,1605.654849909631
FDA16,OUT049,3753.539054152551
FDL14,OUT027,4002.0523670335037
NCM17,OUT049,635.0566884407514
FDD20,OUT045,2050.4764346291795
FDA40,OUT045,1357.867086701228
FDL43,OUT045,1296.4721738876049
FDV15,OUT045,1624.8012664527516
FDE52,OUT046,1359.2544533379132
NCL17,OUT010,329.33018730999873
NCJ31,OUT045,3817.6511959859076
FDR60,OUT045,1291.6220556846365
NCA18,OUT035,1947.3975257933384
FDS21,OUT027,1721.6868695707456
FDW09,OUT035,1296.7543275543653
FDL26,OUT035,2562.8123148745935
FDS47,OUT018,1365.9589497766283
FDC39,OUT046,3437.449345378675
FDT51,OUT035,1746.9931010836087
FDK40,OUT035,4196.684447196909
NCG19,OUT045,3769.6367247620838
FDZ07,OUT046,964.8561845250453
FDF08,OUT027,2495.518210971102
FDO04,OUT013,858.1106681379352
FDK41,OUT018,1349.8926298100162
FDP15,OUT049,4048.0849616929336
NCD43,OUT018,1607.439090343979
NCP18,OUT013,2476.776512187395
FDZ51,OUT046,1465.1689072753352
DRH13,OUT035,1640.1987731873605
FDF38,OUT045,621.1270125755624
NCI43,OUT045,751.8677314446845
FDM38,OUT027,1595.138486260481
FDS03,OUT013,1034.970982466759
DRJ47,OUT017,2807.5774064976886
FDT50,OUT010,206.2640489938727
FDV02,OUT046,2833.8927662203887
NCG18,OUT017,1625.1467676142709
FDW52,OUT046,2601.2783778911544
FDS40,OUT035,608.1152239425086
FDN31,OUT017,3127.0276410958263
FDA37,OUT045,2011.5854363472026
FDA15,OUT046,4074.6311820122796
FDL39,OUT046,3088.261999712695
FDJ53,OUT045,2014.3383868647843
FDX22,OUT013,3720.0966799987627
NCZ42,OUT045,3900.5455363654846
FDD56,OUT027,4553.400977334927
FDD40,OUT017,3025.2437035115963
FDS50,OUT013,3728.6963246737146
NCN14,OUT013,3015.870412940695
FDT15,OUT013,3117.7128398683476
NCS18,OUT027,2572.2930366547544
NCO26,OUT010,257.5922249797426
FDF58,OUT018,959.6752010276649
NCB19,OUT013,1351.2596324557192
FDH26,OUT017,2107.2062925333967
DRB24,OUT027,3977.0481608347013
FDA49,OUT018,1358.0367441384544
FDB32,OUT045,1522.9042771627978
FDI36,OUT017,3088.057446018959
NCA17,OUT010,352.7553687972293
FDH22,OUT013,2019.2655517522621
NCM26,OUT018,2396.303188488459
FDT15,OUT027,5098.331074104355
FDB16,OUT018,1361.0031318001222
NCP54,OUT027,3282.0953172159725
FDJ36,OUT013,1624.8012664527516
FDO28,OUT045,1993.8376581650657
FDU09,OUT013,853.0810446279557
FDF29,OUT017,2064.3540278694163
FDY08,OUT013,2052.9487002616424
DRJ59,OUT018,584.3110747084909
FDT23,OUT027,2205.981486996281
FDU15,OUT018,587.0084822071339
FDT47,OUT013,1548.3502316583968
FDI53,OUT019,412.98215755540826
FDR59,OUT018,3750.16567296647
FDD53,OUT035,623.9047045374114
FDY51,OUT017,3752.9849347326813
FDT04,OUT049,620.2892118915239
FDU51,OUT049,2862.1604891557736
FDG14,OUT035,2519.937811901844
NCU06,OUT045,3814.792057580445
DRG25,OUT046,3133.1959993618593
DRH49,OUT035,1332.40741851898
FDN15,OUT035,2082.0387777221054
FDL43,OUT018,1249.24353244777
NCT18,OUT049,3157.256735546689
NCB31,OUT013,4044.8453007076973
FDK57,OUT035,1986.1450950396083
FDY04,OUT019,401.4489908283629
NCP54,OUT046,2052.728047309706
FDF41,OUT013,3876.5043227276446
FDM01,OUT045,1626.9310080486187
FDW03,OUT045,1626.9310080486187
FDF28,OUT045,2033.3608565528752
FDY37,OUT017,2119.8620675168536
FDQ03,OUT017,3885.192692292777
FDP51,OUT027,3186.059966012128
FDJ40,OUT017,1740.34548033294
FDC32,OUT049,1461.4570709220404
DRI49,OUT027,2335.1406726185387
NCW54,OUT017,862.1962466485354
FDF09,OUT017,606.9883275174535
FDP45,OUT018,3630.7596078780402
DRJ23,OUT018,2930.0439576741296
FDS59,OUT017,1740.34548033294
FDY08,OUT046,2044.9616097887667
FDX16,OUT049,2514.329934145631
FDY16,OUT018,2953.732488194029
FDK32,OUT035,2562.201699647246
FDQ22,OUT013,614.3154208395182
NCC31,OUT018,2369.8200879043757
FDG58,OUT049,2500.21317189374
DRF48,OUT013,3102.076812148861
DRH36,OUT049,1103.5633442427932
NCR30,OUT035,1193.2188205244665
FDB03,OUT019,588.4414708642114
FDZ28,OUT027,3318.8493131168852
FDR35,OUT017,3110.651942844731
DRD15,OUT027,6276.712206212483
FDJ33,OUT019,301.2729867863914
FDA56,OUT010,272.4935190893759
FDP56,OUT046,754.7346023650535
NCT30,OUT046,754.7346023650535
FDK15,OUT017,1619.0934399353957
FDH44,OUT018,2389.443160582571
FDV01,OUT013,2479.9210839116317
DRG03,OUT017,2521.547573555407
FDG50,OUT027,2413.7338542009325
FDR16,OUT010,567.539374881707
FDZ60,OUT046,1628.8198735298217
DRG03,OUT045,2527.736873573392
FDS56,OUT018,3702.7441363537087
FDU33,OUT045,746.3266929120239
DRD27,OUT035,1580.7577895191293
FDW22,OUT046,3754.1867877599293
DRA24,OUT045,2578.810018926082
FDF38,OUT049,619.3084879253515
FDX48,OUT013,2491.98421770402
FDS58,OUT018,2453.314230914461
FDC32,OUT046,1457.5466299388647
NCQ29,OUT045,4071.9132645007967
DRK39,OUT018,1354.1540275368677
NCS38,OUT017,1936.1037235920685
DRO47,OUT013,1745.8620637219135
DRG27,OUT027,1123.2004689565574
FDC57,OUT027,5473.980083336433
FDS55,OUT046,2471.935593268166
NCJ06,OUT018,1909.9759526172877
FDO01,OUT019,299.70578211433286
NCM55,OUT045,3061.135307585332
FDC52,OUT049,2499.211589294714
FDQ15,OUT045,1293.276364002848
NCT30,OUT027,1223.0370437716049
NCR42,OUT027,1123.2004689565574
FDD28,OUT035,864.2288311373542
FDQ34,OUT049,1624.8012664527516
FDZ12,OUT027,3365.2621293255356
DRE13,OUT019,219.77087596335497
NCN07,OUT019,299.6563126666813
FDM28,OUT035,3077.2951018262997
FDI10,OUT017,2865.8681046857937
FDQ25,OUT013,2823.2416075587325
FDA38,OUT010,579.6492332037074
DRI13,OUT049,3722.478148520932
FDY20,OUT027,2509.805801528914
NCZ53,OUT035,3121.9462826766794
NCM31,OUT013,2430.500830055608
DRB01,OUT017,3134.3021960455108
DRF37,OUT046,4064.7640898548943
NCF42,OUT049,2883.8525545868883
FDF16,OUT018,2354.382627764002
FDB41,OUT013,751.8677314446845
FDR34,OUT013,3828.0818523495623
FDR15,OUT018,2375.2378985849036
NCV42,OUT019,288.55030328942615
FDW51,OUT035,3678.1247798080944
FDU36,OUT017,1553.0169773097837
FDX60,OUT049,1303.1655357738368
FDY03,OUT035,1935.3940918520675
FDW55,OUT045,3982.1407014687434
FDT01,OUT010,565.7583174690375
FDG58,OUT013,2461.7148054044083
FDK21,OUT017,4085.7442981016766
NCS41,OUT019,448.57424129739314
FDS10,OUT045,2976.241523244287
NCT53,OUT046,2543.2425447726346
FDJ28,OUT018,3016.2270250435618
FDX44,OUT045,1357.8494599544197
FDT20,OUT018,595.6184659673346
FDO44,OUT017,1680.465327136708
NCX17,OUT049,3782.727144884995
FDY01,OUT017,1952.4884347631946
FDJ12,OUT027,5519.75351476984
DRK35,OUT018,584.3110747084909
FDD47,OUT019,404.22745768331964
NCM53,OUT035,1627.0743635332176
FDO45,OUT013,1346.7675508954171
NCM42,OUT010,244.00571701774734
FDE04,OUT046,2949.986557413743
NCI30,OUT027,6252.984183871248
FDZ19,OUT013,2843.559238535454
FDW57,OUT013,2892.2712327690406
FDA25,OUT013,1625.1467676142709
FDT22,OUT046,884.6162306321249
FDP51,OUT013,1979.3226461265472
FDD48,OUT027,3122.575646405508
FDY39,OUT035,3137.642271588539
FDO48,OUT010,592.0713848044699
FDD23,OUT027,5089.608928974058
DRN35,OUT027,1123.2004689565574
FDT01,OUT035,3647.577863281065
FDC20,OUT010,161.54367696566223
DRJ35,OUT035,961.1373122962882
FDB32,OUT046,1467.767867899165
FDL24,OUT046,2911.9957723104903
NCV42,OUT035,1841.1019140770272
FDZ46,OUT046,1644.4025829341024
FDC15,OUT013,2485.151042774364
FDD08,OUT019,92.62838615871215
FDY50,OUT049,1364.572136691316
FDD36,OUT013,2016.1843049463507
FDG57,OUT027,1242.93014978293
FDL21,OUT018,601.1471672652425
FDN16,OUT027,2633.110796356543
FDJ09,OUT027,1126.3055541647914
FDS01,OUT010,428.4037368371648
FDV33,OUT017,4198.881483814073
DRE12,OUT017,1936.1037235920685
FDR07,OUT013,1544.436249628181
FDP48,OUT010,476.35325905018624
NCB55,OUT035,868.7095267466585
FDQ08,OUT013,898.9079403520336
FDR34,OUT035,3877.9853230401186
FDO33,OUT046,1755.8595567975356
FDP13,OUT045,618.3760032395032
FDX12,OUT049,3933.437975568574
NCT06,OUT049,2675.047218273763
FDR16,OUT019,549.4583296752239
FDE36,OUT046,2544.138439782357
FDZ36,OUT049,3162.3693269377463
FDV13,OUT045,1357.867086701228
NCZ17,OUT035,605.3375319806596
FDU56,OUT045,3041.8030041672337
FDM09,OUT035,2855.7736839394747
FDV02,OUT017,2837.321803487504
FDS34,OUT018,1755.5063392425736
FDA11,OUT049,1521.235267250806
FDP09,OUT017,3773.380625184718
FDB29,OUT027,3120.453729753336
FDT19,OUT017,2922.040890898889
DRH15,OUT017,651.7623862531271
FDY38,OUT046,3771.833795758341
FDF14,OUT027,3968.972581374254
FDN48,OUT010,205.79540380931866
FDQ12,OUT013,3851.8665044011377
NCJ43,OUT045,2877.1327345147524
FDE17,OUT019,346.765738539978
FDB05,OUT035,3985.335221916683
FDH10,OUT045,2980.819324684629
NCR06,OUT017,621.1270125755624
FDU32,OUT018,1930.0074227261618
FDD56,OUT049,2878.6348834619143
FDO36,OUT018,2924.754435211536
FDH16,OUT010,203.47775819796837
FDX10,OUT018,582.579994708491
FDZ37,OUT017,1362.0316370383725
FDU31,OUT010,553.7482739209273
DRC49,OUT049,2079.962030999939
FDL15,OUT045,2524.524812680775
FDN32,OUT019,477.0891593055735
DRH59,OUT027,1780.2012057306501
NCU29,OUT049,2481.8914119846336
FDR37,OUT019,480.1978486524115
FDS14,OUT018,2374.7304098956356
FDU02,OUT027,6093.001527024998
FDJ08,OUT035,3136.4322079700896
NCZ06,OUT045,3987.527115564405
FDO31,OUT049,1310.815084527354
FDH31,OUT018,1604.8686950403426
FDS58,OUT017,2583.371076580478
NCA53,OUT027,1250.3997489618976
FDF50,OUT046,3083.206098540506
NCW42,OUT049,3778.381066288107
NCQ17,OUT045,2511.571870332297
FDK51,OUT018,3714.934661491897
NCW41,OUT010,376.7559086052148
NCR29,OUT017,857.1406578592733
FDB08,OUT019,367.6764498217604
FDA40,OUT027,2464.3722631448936
FDL14,OUT018,2392.3143769145327
FDB47,OUT046,3642.0907071613856
FDO03,OUT035,3870.6572985121707
DRK13,OUT019,502.69773993705667
FDX13,OUT010,585.3680286745872
FDF52,OUT046,3156.597814708765
FDT11,OUT013,3109.0952439059965
FDB08,OUT013,2521.8984151514132
FDQ28,OUT018,2406.175939725665
FDD29,OUT045,4100.158072499685
NCQ29,OUT027,6262.896666279172
NCO02,OUT013,1032.8228348330856
FDR56,OUT010,517.7524897334763
NCM54,OUT049,2037.5325036945017
FDP51,OUT035,1957.0431878286995
FDT38,OUT013,1342.6606501494616
FDZ20,OUT018,3639.4264698959996
FDJ53,OUT013,2015.136519334252
FDX13,OUT049,4067.109253516365
FDP58,OUT035,3696.4716558654245
