Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_KNN
FDG26,OUT046,3843.6434259999996
FDE23,OUT027,756.2955360000003
DRI37,OUT013,896.9058379999999
DRH37,OUT018,2398.091756
FDO01,OUT035,1963.8836279999994
FDK45,OUT049,2017.2142080000003
FDP23,OUT049,3147.909058
FDM33,OUT035,3587.2771360000006
FDD36,OUT017,1812.4940239999999
FDL56,OUT017,1346.407392
FDT27,OUT010,3672.5994060000003
FDG52,OUT017,681.093426
NCL42,OUT035,3865.1088179999997
DRJ24,OUT046,3024.56295
FDV38,OUT046,766.1094279999999
FDT35,OUT045,2660.510168
FDY51,OUT045,3319.186108
FDC37,OUT017,1673.2952180000004
NCP43,OUT013,2905.198326
FDO33,OUT045,1979.037236
FDW04,OUT018,2043.9860260000005
NCC31,OUT046,2093.248568
FDK22,OUT049,2924.6396859999995
FDJ50,OUT017,773.346674
FDV13,OUT017,1305.846856
DRL60,OUT017,2291.78347
FDW03,OUT017,1678.668224
FDY27,OUT035,2559.355174
FDB39,OUT027,1002.1887920000001
FDU59,OUT045,2437.973176
FDZ57,OUT049,1863.9071000000001
FDO21,OUT049,3733.8663219999994
FDS43,OUT018,3253.0854839999997
FDU28,OUT010,2573.436844
FDC51,OUT010,1899.9801439999999
FDW16,OUT010,1282.670358
FDP32,OUT010,1878.92089
FDB60,OUT019,2939.4670520000004
NCQ30,OUT046,1937.591186
FDD26,OUT049,3033.8974660000003
FDI44,OUT045,1285.3135839999998
DRH23,OUT046,887.1984740000001
FDO44,OUT046,1569.4637080000002
FDG04,OUT046,2984.202153999999
FDM32,OUT027,1874.3268699999999
FDM09,OUT013,2884.74495
FDZ47,OUT013,1412.5945699999997
FDM40,OUT027,2351.3193060000003
FDY48,OUT017,1760.3618840000001
NCM30,OUT045,643.8019680000001
FDX36,OUT010,3573.9145300000005
DRF03,OUT017,543.3593800000001
FDN51,OUT049,3874.9426839999996
FDM57,OUT049,1324.396044
FDB35,OUT049,1844.7120860000002
FDY13,OUT027,1305.094502
FDA37,OUT017,1904.2545799999998
NCX53,OUT017,2237.201186
FDD59,OUT018,1287.777044
FDX10,OUT019,547.2077039999999
FDC03,OUT018,2793.6635100000003
FDW43,OUT035,3571.823917999999
FDW10,OUT046,2455.690114
FDY14,OUT027,4027.770416
FDV43,OUT045,681.6260659999998
FDO40,OUT013,2408.877716
FDP46,OUT027,1830.5771519999998
NCE43,OUT019,2635.5493259999994
FDD05,OUT035,1928.9957080000001
FDJ60,OUT010,2369.595516
DRE27,OUT018,1846.5496939999998
FDO11,OUT035,3781.2246760000003
DRG11,OUT027,1736.4463480000004
FDK33,OUT010,3315.95032
DRM23,OUT045,2810.7745700000005
FDJ02,OUT027,2628.6915859999995
NCZ05,OUT045,1559.20373
NCL30,OUT013,1900.6259700000003
FDZ19,OUT018,2531.93753
FDM45,OUT049,1899.8536419999996
FDO36,OUT046,2542.883282
NCK31,OUT045,789.845198
DRJ37,OUT045,2446.7950260000002
FDP24,OUT018,1891.917306
FDF46,OUT013,1673.2685859999995
FDX46,OUT019,935.735294
NCL18,OUT045,2797.1855920000003
FDJ26,OUT013,3281.581724000001
FDJ07,OUT045,1686.7177460000003
FDY15,OUT013,2442.207664
DRG01,OUT045,1225.3250039999998
FDF58,OUT045,1070.300132
FDZ14,OUT019,1727.8109220000001
FDP31,OUT049,930.681872
FDH45,OUT013,615.745156
FDA09,OUT010,3075.010616
FDW31,OUT035,3253.0055879999995
FDA57,OUT046,598.08814
NCE55,OUT035,2646.168836
FDC17,OUT019,3090.4372019999996
FDC59,OUT013,990.3974740000002
FDA22,OUT013,2462.055162
FDK52,OUT035,3429.629011999999
NCM26,OUT046,2310.7121640000005
NCT53,OUT035,2402.43943
FDW45,OUT018,2258.82637
NCI18,OUT035,3407.6842439999996
FDE38,OUT018,2315.7855600000003
FDF08,OUT019,1454.819606
FDY58,OUT010,3738.2606020000003
FDF58,OUT019,1053.2090460000002
FDX39,OUT017,3561.83026
FDB44,OUT049,3292.860375999999
FDF28,OUT013,2077.655532
FDE39,OUT013,1704.2882080000004
FDT37,OUT018,3924.2651480000004
FDZ45,OUT017,3337.2426039999996
FDO40,OUT035,2463.3534720000007
FDM57,OUT027,1546.640084
DRG36,OUT017,3228.757151999999
FDY36,OUT010,1211.343204
DRL60,OUT027,2522.509802
FDS25,OUT019,1628.2804800000001
DRF49,OUT027,1914.64106
FDP16,OUT045,3923.905616
FDS60,OUT049,2774.981162
FDU15,OUT027,665.074278
FDK43,OUT046,1858.727176
FDN25,OUT046,767.53424
FDE53,OUT049,1538.3841639999998
FDB22,OUT013,2082.1297079999995
FDE39,OUT017,1836.6226159999999
FDX35,OUT035,3716.6687079999997
NCG54,OUT049,2911.1372619999997
FDH27,OUT035,2405.1825260000005
NCK42,OUT013,3211.626118
FDS25,OUT049,1614.0922819999996
FDI10,OUT018,2637.73315
FDU35,OUT035,1641.7496139999996
FDI04,OUT017,3378.7752079999996
DRK23,OUT035,3790.119764
FDB53,OUT019,2064.119818
FDY02,OUT049,3908.2726319999997
FDM60,OUT035,640.512916
NCJ31,OUT010,3603.4960240000005
DRP35,OUT017,1925.4070459999996
NCQ30,OUT018,1846.8293300000003
DRL11,OUT010,2323.555446
FDU01,OUT013,2842.8794460000004
FDR39,OUT035,2772.4045159999996
FDO08,OUT046,2628.218868
FDC02,OUT045,4002.889469999999
NCZ29,OUT035,1948.7366780000002
FDF29,OUT010,1989.77659
FDZ23,OUT017,2811.986326
NCU53,OUT018,2348.829214
NCW30,OUT013,3784.5669920000005
NCM26,OUT027,2522.236824
FDV50,OUT027,2200.40242
FDW15,OUT049,2484.359462
FDI35,OUT027,3600.200314
FDO11,OUT017,3925.483562
FDN48,OUT046,1663.028582
NCA17,OUT049,2293.088438
NCN54,OUT013,1133.810794
FDP22,OUT013,718.2716979999999
NCB54,OUT035,1878.0020860000004
FDD08,OUT045,599.745982
DRM48,OUT010,555.736602
FDG41,OUT027,1949.3425559999998
FDE44,OUT027,753.825418
FDE26,OUT035,2289.792728
NCS38,OUT013,1708.37622
NCJ54,OUT018,3783.834612
FDI40,OUT019,1662.3894140000004
FDN45,OUT018,3537.921381999999
FDU43,OUT046,3661.6203640000003
FDI04,OUT010,3411.079824
NCC07,OUT018,1506.452396
NCC07,OUT019,1454.4667319999996
NCD18,OUT045,4053.343794
FDU55,OUT035,3928.226658
FDX59,OUT035,537.8398980000001
FDR52,OUT049,3063.205982
NCP17,OUT013,862.8102200000001
FDQ32,OUT045,1938.2103800000002
NCT17,OUT049,3275.3831260000006
FDO10,OUT049,977.580824
FDE32,OUT049,535.696022
FDN44,OUT045,2693.354082
FDH02,OUT035,1344.0571180000002
FDK60,OUT013,1416.9289280000003
FDS24,OUT019,1360.169478
FDL03,OUT010,2681.5627640000002
FDB46,OUT027,3207.651292000001
FDO48,OUT049,3554.6595940000007
FDZ39,OUT049,1488.9218820000003
FDT02,OUT027,567.454682
FDC50,OUT013,1630.6906759999997
FDP39,OUT035,731.8140700000002
DRG15,OUT018,808.3677540000001
FDP10,OUT018,1500.353668
FDF53,OUT027,3617.4179020000006
FDN34,OUT045,2960.9124699999998
FDK02,OUT045,1855.9308159999998
FDC23,OUT045,2441.35544
FDJ10,OUT019,1964.769142
FDE53,OUT035,1427.721546
FDR25,OUT035,3911.14223
FDW50,OUT046,2697.6551499999996
FDS09,OUT049,752.713532
FDW49,OUT010,2369.3824600000003
FDU51,OUT046,2533.9216140000003
FDF28,OUT018,2095.066202
NCY30,OUT018,2629.3440699999996
FDD44,OUT045,3737.3950619999996
FDX09,OUT017,2709.6195759999996
NCF30,OUT013,1854.0532599999997
FDZ50,OUT019,3121.6033
FDW37,OUT013,1243.201734
FDD11,OUT049,3886.3411800000003
DRH39,OUT018,1142.9122799999998
FDA36,OUT049,2914.446288
NCG43,OUT049,1243.78098
FDF02,OUT035,1453.8541960000002
FDP57,OUT027,1772.3263099999997
NCE42,OUT017,3678.118888
NCR38,OUT027,4010.6526979999994
FDP03,OUT019,1866.763382
FDO51,OUT035,634.753746
NCQ42,OUT046,1920.1405679999998
NCM41,OUT046,1299.768102
FDH48,OUT027,1505.4470379999998
DRF60,OUT046,3694.0448240000005
FDJ27,OUT035,1492.9699459999997
FDQ14,OUT013,2207.8793539999997
FDN27,OUT017,1891.1250039999995
NCQ02,OUT046,3166.837752
FDJ33,OUT049,1910.7727620000003
FDP07,OUT027,3491.3686460000004
DRE01,OUT049,3900.682512
FDU36,OUT045,1594.4378660000002
FDL28,OUT017,3657.532352
NCX53,OUT046,2170.1218360000003
FDZ39,OUT013,1459.187254
NCP42,OUT013,2791.319894
FDJ14,OUT035,1269.2078820000002
FDK04,OUT049,747.6534520000001
NCC19,OUT017,2888.819646
FDS09,OUT018,726.4543800000001
FDZ02,OUT046,1550.3286160000002
FDD35,OUT018,1970.847896
NCY42,OUT017,2389.6294380000004
FDB05,OUT045,3739.472358000001
FDF20,OUT035,3036.1745020000003
NCO41,OUT018,1769.383474
FDC40,OUT027,1322.5917259999999
FDV58,OUT045,2705.990966
FDZ57,OUT045,1918.382856
DRM35,OUT046,2636.827662
DRN36,OUT018,1722.1449640000003
FDQ13,OUT046,1237.342694
DRO35,OUT010,1928.3631979999998
NCD43,OUT035,1586.0088380000002
FDA51,OUT018,1708.948808
NCX17,OUT027,3893.984564000001
NCZ17,OUT049,663.023614
FDR11,OUT027,2703.374372000001
FDW34,OUT049,3976.0976779999996
FDN50,OUT017,1435.611276
FDS09,OUT046,723.4649380000001
FDS48,OUT018,2433.479026
FDL44,OUT049,2402.1930839999995
DRF48,OUT018,2938.2153479999997
FDA14,OUT018,2567.284852
NCD30,OUT049,1361.5343680000003
FDI16,OUT017,795.4712079999999
NCG06,OUT035,3765.89796
DRZ24,OUT035,1941.3662720000002
NCS17,OUT045,1407.3147760000004
FDB37,OUT045,3618.982532
FDE10,OUT035,1859.6526380000003
FDC57,OUT045,2719.9860819999994
FDM12,OUT018,2786.5594239999996
FDE24,OUT049,2044.025974
FDW22,OUT045,3476.401462
DRD01,OUT027,1006.05709
NCZ18,OUT027,3832.684358
FDN49,OUT045,586.1902939999999
FDR22,OUT035,1772.7524220000005
FDV08,OUT019,550.736444
FDY39,OUT046,3041.727274
FDV36,OUT049,1836.968832
FDO60,OUT045,628.0158499999999
FDU04,OUT027,2129.0885820000003
FDR20,OUT027,753.4192800000003
FDW19,OUT019,1610.4903040000002
FDU40,OUT049,2749.201386
FDK15,OUT045,1579.1044919999997
DRF15,OUT035,2337.1510819999994
FDQ25,OUT017,2823.098528
FDI48,OUT019,810.7979240000001
FDS49,OUT046,1260.4392959999998
FDV22,OUT046,2494.958998
NCV42,OUT046,1658.5743800000002
FDX26,OUT046,2972.5373380000005
FDI33,OUT018,1357.5795159999998
FDZ14,OUT049,1883.9743120000003
FDG10,OUT013,781.9821
FDM38,OUT018,755.8960559999999
FDG26,OUT027,3998.4885320000003
FDH46,OUT035,1645.99076
FDN13,OUT018,1445.8246480000003
FDU57,OUT035,2211.15509
NCI06,OUT046,2856.574952
FDM38,OUT045,754.4645860000002
NCG42,OUT010,1877.4428139999998
FDL39,OUT045,2866.2490260000004
FDT31,OUT019,2910.3582760000004
FDV59,OUT013,3087.9604259999996
FDB49,OUT035,1626.64927
FDD58,OUT049,1618.8793839999998
DRN59,OUT046,648.2894599999998
FDX48,OUT049,2387.1726360000002
FDQ11,OUT049,3993.2819760000007
FDY12,OUT049,795.6709480000001
FDQ11,OUT045,3836.60592
DRI11,OUT017,1623.1804519999998
FDY32,OUT027,2663.4596619999998
FDS51,OUT045,1033.408154
FDR19,OUT010,2253.5998400000003
DRB13,OUT018,2843.2522939999994
FDS21,OUT035,869.654644
FDQ40,OUT045,2968.8687800000002
NCE55,OUT013,2587.0324800000003
FDX43,OUT027,2913.6806180000003
FDS12,OUT049,1843.86652
DRK01,OUT027,1877.116572
FDN25,OUT017,770.0576220000002
FDB60,OUT046,2818.977226
FDQ13,OUT017,1351.7537659999998
DRK13,OUT045,3201.086504
DRF25,OUT018,544.1250500000001
NCD42,OUT019,578.5535679999999
FDW25,OUT045,1388.6923499999998
NCV29,OUT027,3694.231248
NCK42,OUT035,3192.14481
DRJ13,OUT027,2608.5245039999995
DRD15,OUT017,3832.4047219999998
FDM27,OUT045,2608.950616
FDZ50,OUT018,3384.6142740000005
FDC04,OUT046,3786.33802
FDF50,OUT049,2866.448766
FDP15,OUT045,4065.161744
FDK46,OUT035,3885.0428700000007
FDZ56,OUT018,2830.4622759999997
FDY60,OUT049,2178.1114360000006
FDB10,OUT035,3778.7412419999996
FDR57,OUT045,2141.3859079999997
FDU58,OUT049,3072.667
FDH02,OUT046,1328.124524
FDP48,OUT013,3026.2407659999985
FDI46,OUT035,3857.44546
FDW56,OUT013,2942.250095999999
NCM19,OUT010,1824.431818
FDS50,OUT027,3538.380784
FDK24,OUT013,692.8581119999998
FDO36,OUT017,2783.290346
FDK45,OUT027,2173.410888
NCL05,OUT045,655.040672
FDL32,OUT018,1943.463542
FDA28,OUT049,1967.851796
FDY36,OUT018,1244.533334
FDP32,OUT018,1884.7466399999996
FDL50,OUT046,1822.5209720000003
DRC24,OUT049,2285.671426
NCS18,OUT017,1552.0530379999996
FDD16,OUT017,1155.9885920000002
NCV18,OUT013,1356.108098
FDX07,OUT046,2894.412366
NCZ05,OUT027,1702.7368939999997
NCI31,OUT013,531.0354219999999
FDK14,OUT049,1372.1671939999997
NCR06,OUT045,637.9029800000001
NCF54,OUT049,2572.158508
DRG23,OUT010,2103.0491440000005
FDD53,OUT046,581.01037
NCM31,OUT027,2177.758562
FDT16,OUT017,3962.27567
FDR40,OUT035,1377.9596540000002
DRG25,OUT017,3205.820342
FDT10,OUT035,912.57877
FDY32,OUT013,2374.14293
FDN50,OUT035,1445.212112
FDZ35,OUT019,1467.0370360000002
NCP54,OUT045,2119.6475379999997
NCD07,OUT035,1779.4037640000001
FDS02,OUT018,3165.14662
DRN59,OUT018,753.958578
DRB24,OUT013,2013.3592259999998
FDP37,OUT027,2204.4970900000003
DRB01,OUT018,2935.2392219999997
FDR47,OUT046,2841.3813959999998
NCM31,OUT010,2169.149768
NCF06,OUT027,4164.072992000001
NCV17,OUT027,2217.693246
FDS10,OUT049,2566.2661779999994
FDN52,OUT035,1244.999394
FDZ48,OUT013,1676.777352
FDJ48,OUT049,3861.0274640000002
DRB13,OUT027,3290.330336000001
FDV59,OUT017,3006.71951
FDL32,OUT035,1574.9232679999996
FDZ12,OUT035,2115.5994740000006
NCR06,OUT027,634.560664
FDP51,OUT017,1887.736082
FDY22,OUT013,2265.044942
FDZ38,OUT049,2711.5037900000007
NCO54,OUT035,820.9047679999999
FDR23,OUT035,2550.8595659999996
FDM38,OUT049,736.0219260000001
FDS25,OUT013,1744.26284
FDZ22,OUT013,1372.486778
FDZ20,OUT019,3713.612686
FDD45,OUT010,1267.7098319999998
FDN03,OUT049,3935.2575060000004
NCW30,OUT046,3671.0946979999994
FDY24,OUT027,1052.7696179999998
FDJ26,OUT019,3173.8552840000007
FDM15,OUT049,2449.365014
NCW54,OUT027,1110.1216299999999
FDA23,OUT045,1566.1679980000001
FDA39,OUT019,581.183478
FDZ12,OUT017,2241.209302
NCB42,OUT046,1987.066784
FDL16,OUT046,713.9772879999998
FDO24,OUT019,2400.5485579999995
NCP42,OUT046,3015.554676
FDR19,OUT018,2560.4271120000003
DRL01,OUT045,3635.5476360000002
FDV37,OUT046,3205.680524
FDI41,OUT010,2336.4786240000003
FDF58,OUT049,1084.8012560000002
NCF43,OUT018,2085.4786820000004
FDN02,OUT049,3717.9004379999997
NCP41,OUT035,1560.7017799999999
NCY17,OUT027,727.206734
FDL58,OUT027,3982.156458
NCA30,OUT027,3569.0874800000006
FDE46,OUT018,2196.400962
FDY38,OUT035,3769.147064
NCH29,OUT027,1841.4230339999997
FDO20,OUT045,3870.6882219999998
FDP44,OUT018,1534.3827059999999
FDM02,OUT027,1632.0555659999998
FDJ14,OUT027,1321.786108
FDH04,OUT010,1292.0980860000002
DRK23,OUT046,3796.597998
NCW05,OUT046,1524.002884
FDF12,OUT049,2297.8489080000004
FDL51,OUT019,3089.9977739999995
FDN03,OUT018,3767.9219919999996
DRJ37,OUT049,2188.11841
FDM12,OUT019,2969.694372
FDA16,OUT045,3523.140622
NCB07,OUT017,2827.08667
NCI17,OUT019,1605.1971939999994
FDR51,OUT046,2251.1297219999997
FDJ55,OUT045,3902.446882
NCZ17,OUT013,636.191874
FDU25,OUT013,1011.91613
NCG18,OUT045,1601.3821599999999
DRM11,OUT017,3731.4161779999995
FDH16,OUT035,1480.186586
FDZ04,OUT018,1035.21913
NCX53,OUT035,2188.424678
FDX38,OUT027,738.6784679999998
FDX09,OUT046,2643.998328
NCW05,OUT018,1431.7363199999998
NCS41,OUT017,3334.4861919999994
FDI26,OUT046,2582.0256640000002
NCZ41,OUT027,2229.1050579999996
NCK06,OUT046,1924.3217919999997
FDX23,OUT027,1863.3544859999997
NCA42,OUT046,2132.4375560000003
FDC20,OUT049,904.242954
DRC49,OUT018,2149.375508
FDX01,OUT013,1756.2272659999999
FDC08,OUT045,3652.126056
FDC02,OUT017,3974.699498
FDK10,OUT045,2682.6879660000004
DRC24,OUT013,2324.7006220000003
FDW16,OUT019,1617.6409959999999
NCU06,OUT018,4058.110921999999
DRA59,OUT045,3025.9012079999993
FDR24,OUT019,1527.5316239999997
DRL35,OUT018,656.1059520000001
FDA49,OUT013,1211.662788
NCC55,OUT046,565.5438359999999
DRD24,OUT019,1948.3039080000003
NCE55,OUT049,2547.763596
FDT33,OUT045,2570.0212899999997
NCT53,OUT013,2350.47374
FDS26,OUT046,3960.0119500000005
FDL22,OUT018,1309.1825139999999
FDP44,OUT017,1526.77927
FDC52,OUT018,2448.2597860000005
FDI53,OUT010,2275.118496
FDZ23,OUT046,2840.5824359999997
NCT18,OUT013,3521.6692039999994
FDR13,OUT046,1641.703008
FDB09,OUT010,1986.527486
FDZ60,OUT013,1495.9926780000003
FDB11,OUT046,3452.9519859999996
FDC10,OUT018,1931.9252280000003
FDW56,OUT035,3023.4976699999993
FDK14,OUT027,1305.2942420000002
DRE27,OUT027,1843.6268320000004
FDA38,OUT017,3704.298144
FDT11,OUT045,3045.009668
FDP15,OUT035,3948.4802940000004
FDV27,OUT035,1332.9848639999996
FDS36,OUT027,1820.3438059999999
FDY40,OUT027,765.4436279999999
NCF19,OUT049,735.74229
FDF53,OUT045,2842.79955
FDS14,OUT027,2717.103168
FDE56,OUT046,909.8623059999998
FDZ19,OUT035,2559.3551740000003
FDZ46,OUT013,1737.398442
FDR16,OUT046,3269.078
FDG29,OUT018,579.4523979999999
NCE30,OUT017,3210.034856
FDZ40,OUT046,731.6742520000001
FDG58,OUT018,2581.3931539999994
DRH03,OUT013,1426.7694520000002
FDZ47,OUT045,1471.724268
FDV04,OUT018,2175.315076
FDZ10,OUT018,1784.3040519999997
FDG46,OUT017,1731.499454
NCF07,OUT045,1477.0639840000003
FDY44,OUT035,3109.732086
FDB21,OUT013,3827.2913780000003
FDS20,OUT035,3068.13956
FDS49,OUT049,1368.3721340000002
FDX55,OUT027,3388.6024159999997
NCQ02,OUT018,3292.0414419999997
FDR25,OUT013,3840.4276119999995
DRG39,OUT045,1010.258288
FDB46,OUT046,3043.5382499999996
NCC30,OUT018,2595.9342260000003
FDE58,OUT035,1957.944692
FDC05,OUT019,3201.66575
FDY15,OUT046,2556.7186060000004
FDG14,OUT046,2221.461674
FDL08,OUT049,3934.059066
FDQ47,OUT013,535.396412
FDN12,OUT035,1458.707878
FDW10,OUT013,2517.210034
FDD02,OUT035,1926.5322479999998
FDX35,OUT010,3563.4148640000003
FDT35,OUT046,2603.324606
DRN47,OUT019,2908.0945560000005
FDB11,OUT010,3633.463681999999
FDN20,OUT045,2532.4302219999995
FDB59,OUT035,2744.4209419999997
FDJ58,OUT045,2845.169798
FDU60,OUT046,2591.26031
FDS03,OUT049,983.3067040000001
FDU40,OUT019,2776.658978
DRH15,OUT049,704.91575
FDD04,OUT027,2437.3073759999997
FDQ01,OUT046,3729.9381020000005
FDF28,OUT035,1880.2990960000002
FDD22,OUT010,1975.049094
FDY19,OUT046,1909.9671440000006
FDN33,OUT035,1391.9081640000002
FDV36,OUT035,1891.331402
FDW01,OUT010,2384.1965099999998
FDJ28,OUT049,3197.730872
FDB17,OUT035,3341.8299659999993
FDM40,OUT049,1956.5664860000002
FDV46,OUT045,2130.653212
FDQ44,OUT049,1920.040698
NCD42,OUT046,538.678806
DRH37,OUT046,2422.8661740000002
FDR10,OUT018,2290.4918179999995
NCD06,OUT027,741.6146460000001
FDI53,OUT046,2326.052196
FDG16,OUT035,3038.5980140000006
DRB25,OUT046,1429.2795179999998
FDY09,OUT046,2549.674442
FDX48,OUT045,2406.33436
FDC03,OUT010,2642.819862
FDT47,OUT035,1402.3945140000003
FDW44,OUT027,3109.132866
FDT24,OUT017,1249.10738
FDT12,OUT019,3430.794162
NCS38,OUT035,1787.553156
FDO39,OUT035,3050.369358
FDA13,OUT046,530.7424699999999
FDO48,OUT035,3565.545424
DRJ01,OUT017,2260.078074
FDD53,OUT018,551.01608
NCT05,OUT049,3995.3259819999994
FDQ51,OUT045,705.188728
FDU60,OUT013,2419.290828
FDC59,OUT046,900.348024
FDP36,OUT035,788.7799180000001
NCM19,OUT017,1950.2613600000002
FDL16,OUT035,653.5293059999999
FDE50,OUT018,2631.8275040000003
NCR18,OUT013,686.3199559999999
NCD30,OUT035,1442.9151020000002
FDH31,OUT013,1735.0681420000003
FDD56,OUT019,2839.9299519999995
FDC47,OUT049,3991.03823
FDZ21,OUT045,1458.4415579999998
FDM01,OUT049,1728.057268
FDF24,OUT013,1260.6523519999998
FDW23,OUT017,605.4918359999999
FDY52,OUT018,862.2642639999999
DRH37,OUT027,2736.7975320000005
DRO47,OUT027,2106.3781440000002
FDR25,OUT049,3930.2173999999995
FDQ24,OUT027,3812.0245840000007
DRJ51,OUT018,3719.5782539999996
NCU06,OUT035,3760.291923999999
NCV18,OUT018,1331.2671
NCC06,OUT027,2090.039412
FDZ01,OUT018,1572.9525
FDT14,OUT017,1933.163616
FDD11,OUT019,3807.963204000001
FDN09,OUT017,3945.377666
NCO18,OUT010,3030.2688559999997
FDZ50,OUT045,3396.0394019999994
FDS44,OUT013,3904.4376239999997
FDI36,OUT045,3354.6799060000003
FDA26,OUT010,3110.9505000000004
NCY53,OUT049,1730.1412219999997
FDF32,OUT049,2954.42092
FDF59,OUT010,2042.5678720000003
FDB20,OUT046,1223.181128
DRH11,OUT035,788.00759
FDT03,OUT049,2797.032458000001
NCH06,OUT035,3954.2594379999996
FDR55,OUT049,3332.1425760000006
FDI10,OUT035,2676.5825800000002
FDZ12,OUT045,2035.0975960000003
FDM12,OUT049,2804.41618
DRB25,OUT045,1585.6027
NCS41,OUT013,3427.3985820000003
NCT53,OUT049,2445.3835299999996
NCD55,OUT013,648.18959
FDY08,OUT049,2062.3953960000003
NCP55,OUT049,974.558092
FDA33,OUT013,2228.905318
FDQ33,OUT013,2347.324506
FDE45,OUT027,3608.8890040000006
FDT26,OUT013,1987.5727920000002
NCV53,OUT049,3572.8359339999997
FDK60,OUT027,1818.8324400000001
NCJ29,OUT046,1285.3269
FDI15,OUT045,3998.335398
FDX21,OUT013,1699.3945780000001
FDV49,OUT019,3862.5521459999995
DRO59,OUT046,1221.470022
FDZ14,OUT045,1914.0418400000003
FDP32,OUT027,2237.6073239999996
FDC33,OUT017,2847.4734660000013
FDT14,OUT010,1876.5639579999997
NCN54,OUT027,1339.6894699999998
FDR57,OUT027,2728.634824
DRK12,OUT046,525.056538
FDX52,OUT049,3118.1544559999998
FDX08,OUT010,3242.485948
FDP10,OUT010,1498.256398
NCP50,OUT045,1157.5798539999998
NCL06,OUT013,4080.0690059999997
FDP25,OUT013,3410.267548
FDE53,OUT013,1611.8352200000002
FDL27,OUT017,980.6568199999998
FDC35,OUT049,3598.728895999999
DRJ47,OUT010,2586.76616
FDD16,OUT018,1128.850584
NCN42,OUT049,2373.97648
FDC38,OUT027,1987.2398919999998
NCO07,OUT045,3301.1229540000004
FDQ20,OUT049,620.605496
FDI32,OUT046,1731.466164
FDN20,OUT010,2523.5484500000002
DRJ51,OUT027,3873.444634
FDU08,OUT045,1587.0208540000003
DRN37,OUT019,2666.409156
FDD05,OUT010,1872.3361280000004
FDW15,OUT046,2272.5485080000003
FDI52,OUT046,1869.6729280000002
DRM11,OUT049,3735.90367
NCO06,OUT045,533.1193760000001
FDU38,OUT049,2970.76631
FDU59,OUT018,2348.5495779999997
FDJ10,OUT046,2082.981932
FDM13,OUT049,1889.4138979999998
NCJ30,OUT019,2702.0028239999997
FDM45,OUT018,1848.8533619999998
FDP36,OUT045,700.2152020000001
NCD30,OUT010,1359.3305699999996
FDN48,OUT017,1883.601464
FDY32,OUT049,2443.61916
FDU47,OUT046,2017.9266140000004
FDF17,OUT019,3188.602754
FDP34,OUT017,2564.581704
FDA47,OUT049,2572.1917980000003
DRD27,OUT027,1759.6894260000001
FDW38,OUT045,733.6317039999999
FDZ15,OUT019,1638.3140859999996
FDZ03,OUT027,3589.614094
NCN19,OUT049,3215.940502
FDG02,OUT035,3002.651472
FDS31,OUT035,3142.7957140000003
FDW43,OUT019,3593.7154220000007
FDZ47,OUT010,1373.139262
FDO57,OUT017,2429.7771780000003
NCL07,OUT013,669.741536
NCV42,OUT013,1703.84878
FDP40,OUT017,1701.7182199999997
FDP48,OUT019,3153.1422459999994
FDH21,OUT017,2456.6621819999996
NCP02,OUT049,858.695576
FDK24,OUT049,713.6643619999999
FDC41,OUT045,1220.9906459999997
FDF08,OUT017,1449.47989
FDO49,OUT017,839.6470379999998
FDS56,OUT027,3955.131636
FDX46,OUT018,1027.6623000000002
FDQ07,OUT013,3616.2394360000008
FDC32,OUT010,1252.83586
FDT21,OUT019,3865.095501999999
FDG58,OUT045,2360.047944
FDW14,OUT049,1320.394586
DRA12,OUT027,2142.7507979999996
FDV27,OUT013,1306.226362
DRD25,OUT013,1663.487984
DRF48,OUT027,3461.6007279999994
FDX24,OUT017,1408.8660899999998
DRJ51,OUT046,3962.415488000001
FDE45,OUT045,3230.8078160000005
FDE14,OUT046,1619.5052359999995
FDG53,OUT045,1949.9817240000002
FDT08,OUT046,2265.0582580000005
DRC27,OUT027,4010.51288
FDG20,OUT035,2433.2127060000003
FDC21,OUT046,1508.7227740000003
FDV31,OUT018,3196.37264
FDB58,OUT045,2019.5245340000004
FDV23,OUT046,2004.577324
FDA25,OUT019,1574.3107320000004
FDC15,OUT046,2490.8044059999997
FDU47,OUT049,1991.3745099999996
FDE23,OUT013,673.430068
FDS08,OUT013,2465.677114
FDW03,OUT027,1657.382598
FDJ60,OUT018,2208.7249199999997
FDM34,OUT017,1978.4113840000002
FDW33,OUT013,1490.3067460000002
FDZ40,OUT013,740.5626819999999
FDE33,OUT018,1153.5118160000002
NCC06,OUT010,1804.3046839999997
FDU11,OUT046,1832.41476
FDL44,OUT017,2310.871956
NCZ29,OUT017,1969.4896640000004
FDG28,OUT010,3779.3604360000004
FDL12,OUT018,933.3916780000001
FDD52,OUT017,1548.6974060000002
FDO15,OUT013,1128.1781259999998
NCN29,OUT027,796.4033279999999
FDW36,OUT013,1585.4429079999995
FDB21,OUT046,3578.8680819999995
FDZ28,OUT013,1909.9871179999996
FDY10,OUT035,1812.9134780000002
DRG39,OUT017,912.265844
FDN28,OUT013,1666.5972700000002
FDV15,OUT035,1531.7527960000004
DRI13,OUT035,3133.328037999999
FDH20,OUT046,1454.0672519999998
FDY51,OUT013,3389.3614279999997
FDE16,OUT013,3547.7153000000003
FDX40,OUT018,592.2490740000001
FDC48,OUT018,1415.630618
