Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_DT
NCP54,OUT013,2117.4513803278655
NCZ41,OUT049,2117.4513803278655
DRL49,OUT013,2006.47074231975
FDI05,OUT018,1349.512904332131
FDY56,OUT045,3805.948604166664
DRC13,OUT013,2006.47074231975
NCV29,OUT017,2843.5697892156873
FDR24,OUT049,1349.512904332131
FDZ34,OUT018,3011.5252991596612
FDP37,OUT035,2117.4513803278655
FDX08,OUT027,5041.82149744681
FDS57,OUT045,2117.4513803278655
NCG18,OUT049,1673.9839872860634
FDK25,OUT018,2633.839843902438
FDH53,OUT049,1349.512904332131
DRI59,OUT018,3805.948604166664
FDA52,OUT046,2843.5697892156873
FDT20,OUT010,207.13050352504638
FDE36,OUT019,471.30684669117664
FDI24,OUT017,2843.5697892156873
FDB28,OUT018,3011.5252991596612
FDV11,OUT017,2843.5697892156873
FDP01,OUT046,2432.6625807321766
FDD34,OUT027,5041.82149744681
FDJ50,OUT027,790.3307954098356
FDZ44,OUT013,1892.0661445161286
DRO59,OUT035,1068.506765834932
DRB48,OUT045,646.0888157894741
FDR21,OUT018,2843.5697892156873
NCE42,OUT010,471.30684669117664
FDO23,OUT046,1349.512904332131
NCE30,OUT018,3549.850947508306
FDQ22,OUT035,646.0888157894741
FDY01,OUT045,1892.0661445161286
FDS08,OUT017,2843.5697892156873
FDG28,OUT018,3805.948604166664
FDQ51,OUT018,790.3307954098356
FDB05,OUT017,4125.174474540679
FDO56,OUT049,1892.0661445161286
FDE02,OUT018,1349.512904332131
FDN45,OUT017,3549.850947508306
FDS09,OUT013,790.3307954098356
NCA54,OUT018,3190.643467582416
FDP09,OUT010,471.30684669117664
FDC53,OUT045,1559.9736407643309
NCM55,OUT017,3190.643467582416
FDL09,OUT018,2633.839843902438
FDA11,OUT019,207.13050352504638
FDA50,OUT045,1559.9736407643309
FDC23,OUT017,2843.5697892156873
FDE22,OUT049,2633.839843902438
FDD23,OUT046,3190.643467582416
NCA29,OUT049,2843.5697892156873
FDK38,OUT046,2432.6625807321766
DRC13,OUT046,2006.47074231975
NCP43,OUT049,2843.5697892156873
FDX28,OUT049,1559.9736407643309
FDF08,OUT049,1349.512904332131
FDZ33,OUT046,2432.6625807321766
FDD10,OUT049,2843.5697892156873
FDO58,OUT017,2633.839843902438
FDI50,OUT017,3805.948604166664
FDO58,OUT045,2633.839843902438
FDX08,OUT013,3190.643467582416
NCK17,OUT010,207.13050352504638
FDF39,OUT035,4125.174474540679
FDU45,OUT010,207.13050352504638
NCJ18,OUT018,1892.0661445161286
DRC27,OUT019,471.30684669117664
DRC25,OUT035,1349.512904332131
FDU59,OUT035,2633.839843902438
FDU28,OUT035,3190.643467582416
NCP30,OUT046,646.0888157894741
FDB39,OUT018,1068.506765834932
FDE41,OUT013,1349.512904332131
DRH11,OUT010,207.13050352504638
FDA58,OUT045,3549.850947508306
FDU50,OUT046,1892.0661445161286
FDM34,OUT013,2117.4513803278655
FDM44,OUT027,2846.400822516556
FDR39,OUT045,3190.643467582416
FDM25,OUT045,2843.5697892156873
FDQ49,OUT049,2432.6625807321766
DRH25,OUT018,1068.506765834932
FDM09,OUT027,5041.82149744681
FDL44,OUT019,471.30684669117664
NCR42,OUT018,646.0888157894741
DRL59,OUT046,1068.506765834932
FDX43,OUT013,2633.839843902438
DRK47,OUT010,471.30684669117664
FDU48,OUT018,2117.4513803278655
FDY12,OUT045,790.3307954098356
NCN43,OUT018,2006.47074231975
NCM55,OUT018,3190.643467582416
FDQ21,OUT027,2846.400822516556
FDX13,OUT035,4125.174474540679
NCK30,OUT027,5041.82149744681
FDG20,OUT049,2843.5697892156873
DRG27,OUT017,646.0888157894741
FDY14,OUT018,4125.174474540679
FDP59,OUT035,1673.9839872860634
FDU60,OUT017,2633.839843902438
NCC18,OUT019,471.30684669117664
DRJ39,OUT017,3805.948604166664
FDS07,OUT049,1892.0661445161286
FDM08,OUT027,5041.82149744681
FDP51,OUT045,2117.4513803278655
FDU16,OUT035,1349.512904332131
FDH12,OUT013,1673.9839872860634
DRE48,OUT010,471.30684669117664
NCL42,OUT027,5041.82149744681
FDR21,OUT045,2843.5697892156873
NCW29,OUT035,2117.4513803278655
FDO11,OUT013,4125.174474540679
NCM31,OUT049,2006.47074231975
FDV35,OUT019,471.30684669117664
FDF58,OUT017,1068.506765834932
NCE43,OUT049,2633.839843902438
FDA02,OUT035,2432.6625807321766
DRL37,OUT010,207.13050352504638
FDR24,OUT018,1349.512904332131
FDW59,OUT049,1349.512904332131
FDS22,OUT049,790.3307954098356
FDW24,OUT017,790.3307954098356
FDU24,OUT035,1559.9736407643309
FDA21,OUT027,5041.82149744681
FDH58,OUT027,2846.400822516556
FDW36,OUT018,1673.9839872860634
FDI45,OUT027,5041.82149744681
FDU01,OUT018,3190.643467582416
FDF35,OUT027,2846.400822516556
FDU43,OUT019,471.30684669117664
FDE24,OUT019,471.30684669117664
FDK50,OUT049,2633.839843902438
FDG31,OUT045,1068.506765834932
FDC60,OUT045,1349.512904332131
FDL36,OUT013,1349.512904332131
FDP21,OUT013,3190.643467582416
FDW16,OUT045,1349.512904332131
FDX02,OUT017,3805.948604166664
FDQ58,OUT027,5041.82149744681
FDT51,OUT046,1673.9839872860634
FDD59,OUT049,1349.512904332131
NCM42,OUT018,1673.9839872860634
FDA57,OUT018,646.0888157894741
FDZ48,OUT035,1673.9839872860634
FDE46,OUT045,2432.6625807321766
NCZ30,OUT019,207.13050352504638
FDB56,OUT017,3190.643467582416
FDA25,OUT027,2846.400822516556
FDD20,OUT013,2117.4513803278655
FDL25,OUT013,1349.512904332131
NCO18,OUT049,2843.5697892156873
FDJ45,OUT017,646.0888157894741
FDR12,OUT035,2633.839843902438
NCF19,OUT010,207.13050352504638
FDK25,OUT046,2633.839843902438
NCR17,OUT046,1892.0661445161286
FDC52,OUT046,2432.6625807321766
NCA54,OUT017,3190.643467582416
FDR45,OUT010,471.30684669117664
NCM19,OUT049,1892.0661445161286
FDF39,OUT027,5041.82149744681
FDX23,OUT049,1559.9736407643309
FDD58,OUT027,2846.400822516556
FDX28,OUT013,1559.9736407643309
NCD31,OUT013,2633.839843902438
FDU57,OUT018,2432.6625807321766
FDI27,OUT046,790.3307954098356
NCM42,OUT046,1673.9839872860634
FDD32,OUT027,2846.400822516556
FDI34,OUT013,3549.850947508306
NCM29,OUT049,2006.47074231975
FDG46,OUT018,1892.0661445161286
DRC01,OUT010,207.13050352504638
FDB15,OUT027,5041.82149744681
NCA17,OUT027,5041.82149744681
FDF10,OUT046,2432.6625807321766
FDR26,OUT027,5041.82149744681
FDI02,OUT049,1673.9839872860634
NCM54,OUT010,207.13050352504638
FDF14,OUT013,2432.6625807321766
FDJ33,OUT010,207.13050352504638
FDM20,OUT035,3805.948604166664
FDC03,OUT027,5041.82149744681
NCX05,OUT046,1892.0661445161286
NCM41,OUT027,2846.400822516556
NCU29,OUT010,471.30684669117664
FDQ59,OUT017,1349.512904332131
FDH46,OUT010,207.13050352504638
FDH09,OUT013,790.3307954098356
NCD06,OUT045,790.3307954098356
FDC15,OUT035,2432.6625807321766
DRD37,OUT027,790.3307954098356
FDT28,OUT027,5041.82149744681
FDR28,OUT027,5041.82149744681
FDT38,OUT017,1349.512904332131
FDV34,OUT027,1068.506765834932
FDY52,OUT035,1068.506765834932
FDB34,OUT013,1349.512904332131
DRL23,OUT018,1673.9839872860634
DRB24,OUT046,2432.6625807321766
FDJ50,OUT046,1068.506765834932
FDQ49,OUT035,2432.6625807321766
FDP20,OUT035,2117.4513803278655
FDV19,OUT027,5041.82149744681
NCR54,OUT045,3011.5252991596612
FDO09,OUT010,471.30684669117664
FDS57,OUT018,2117.4513803278655
FDN10,OUT049,1892.0661445161286
FDV23,OUT049,2006.47074231975
FDY28,OUT049,3549.850947508306
DRG51,OUT013,2633.839843902438
FDD45,OUT019,207.13050352504638
NCL18,OUT027,5041.82149744681
NCM29,OUT013,2006.47074231975
FDF17,OUT027,5041.82149744681
FDE22,OUT017,2633.839843902438
FDQ22,OUT017,646.0888157894741
FDS01,OUT013,2843.5697892156873
FDW35,OUT027,646.0888157894741
FDJ33,OUT046,2006.47074231975
NCF54,OUT035,2843.5697892156873
FDE09,OUT013,1673.9839872860634
NCE06,OUT045,2633.839843902438
DRH49,OUT049,1349.512904332131
FDY43,OUT045,2633.839843902438
NCT05,OUT017,4125.174474540679
FDZ34,OUT045,3011.5252991596612
FDL38,OUT017,1349.512904332131
FDZ31,OUT017,3190.643467582416
FDR14,OUT035,1068.506765834932
NCN54,OUT049,1349.512904332131
NCC42,OUT027,2846.400822516556
FDK08,OUT017,1559.9736407643309
FDP59,OUT013,1673.9839872860634
FDV22,OUT035,2633.839843902438
FDD33,OUT035,3549.850947508306
DRE60,OUT027,5041.82149744681
FDK52,OUT046,3549.850947508306
FDA02,OUT017,2432.6625807321766
FDM56,OUT049,1673.9839872860634
FDE57,OUT035,2006.47074231975
FDM32,OUT045,1349.512904332131
NCQ30,OUT027,2846.400822516556
FDQ27,OUT027,2846.400822516556
FDT60,OUT027,2846.400822516556
FDU43,OUT049,3805.948604166664
NCO55,OUT035,1673.9839872860634
FDG02,OUT045,3011.5252991596612
FDJ28,OUT013,3011.5252991596612
FDP40,OUT045,1673.9839872860634
FDJ38,OUT045,3011.5252991596612
NCC54,OUT017,3549.850947508306
NCZ41,OUT046,2117.4513803278655
FDK38,OUT019,471.30684669117664
FDU52,OUT013,2432.6625807321766
FDC40,OUT046,1068.506765834932
NCR30,OUT017,1068.506765834932
NCN18,OUT017,1673.9839872860634
FDB50,OUT035,1349.512904332131
FDG04,OUT013,3190.643467582416
FDR26,OUT035,2843.5697892156873
NCT17,OUT018,3190.643467582416
FDX35,OUT027,5041.82149744681
FDS12,OUT046,2006.47074231975
NCZ29,OUT027,2846.400822516556
FDB38,OUT010,471.30684669117664
FDP12,OUT013,646.0888157894741
FDP22,OUT046,790.3307954098356
FDS26,OUT018,4125.174474540679
FDR52,OUT046,3011.5252991596612
DRJ13,OUT046,2633.839843902438
FDU48,OUT027,2846.400822516556
FDE29,OUT035,1068.506765834932
NCT29,OUT049,2006.47074231975
DRK37,OUT018,3190.643467582416
FDK55,OUT046,1349.512904332131
FDR07,OUT046,1559.9736407643309
FDO21,OUT027,5041.82149744681
FDK46,OUT049,4125.174474540679
FDB12,OUT045,1673.9839872860634
FDT31,OUT027,5041.82149744681
FDJ33,OUT045,2006.47074231975
FDC26,OUT027,2846.400822516556
NCQ02,OUT045,3190.643467582416
FDP08,OUT010,471.30684669117664
FDB11,OUT027,5041.82149744681
FDV55,OUT013,2432.6625807321766
FDW20,OUT049,2117.4513803278655
NCJ18,OUT019,207.13050352504638
FDC41,OUT018,1068.506765834932
FDE14,OUT027,2846.400822516556
FDG35,OUT013,2843.5697892156873
FDF45,OUT035,1068.506765834932
FDS19,OUT027,2846.400822516556
FDS58,OUT019,471.30684669117664
FDA26,OUT017,3549.850947508306
FDM32,OUT049,1349.512904332131
FDL45,OUT046,2117.4513803278655
FDZ55,OUT049,2633.839843902438
FDY37,OUT049,2117.4513803278655
FDO46,OUT046,3011.5252991596612
FDQ60,OUT046,1892.0661445161286
FDA19,OUT018,2006.47074231975
FDL15,OUT046,2432.6625807321766
FDM10,OUT018,3549.850947508306
NCL05,OUT017,646.0888157894741
DRK49,OUT010,207.13050352504638
NCE18,OUT027,5041.82149744681
FDG40,OUT049,646.0888157894741
DRI59,OUT045,3805.948604166664
FDK28,OUT035,4125.174474540679
NCD06,OUT019,207.13050352504638
FDO11,OUT019,471.30684669117664
FDK27,OUT046,1892.0661445161286
FDT43,OUT027,790.3307954098356
FDD38,OUT018,1673.9839872860634
FDA16,OUT049,3805.948604166664
FDL14,OUT027,5041.82149744681
NCM17,OUT049,790.3307954098356
FDD20,OUT045,2117.4513803278655
FDA40,OUT045,1349.512904332131
FDL43,OUT045,1349.512904332131
FDV15,OUT045,1673.9839872860634
FDE52,OUT046,1349.512904332131
NCL17,OUT010,471.30684669117664
NCJ31,OUT045,3549.850947508306
FDR60,OUT045,1349.512904332131
NCA18,OUT035,1892.0661445161286
FDS21,OUT027,1068.506765834932
FDW09,OUT035,1349.512904332131
FDL26,OUT035,2432.6625807321766
FDS47,OUT018,1349.512904332131
FDC39,OUT046,3549.850947508306
FDT51,OUT035,1673.9839872860634
FDK40,OUT035,4125.174474540679
NCG19,OUT045,3549.850947508306
FDZ07,OUT046,1068.506765834932
FDF08,OUT027,2846.400822516556
FDO04,OUT013,1068.506765834932
FDK41,OUT018,1349.512904332131
FDP15,OUT049,4125.174474540679
NCD43,OUT018,1673.9839872860634
NCP18,OUT013,2432.6625807321766
FDZ51,OUT046,1349.512904332131
DRH13,OUT035,1673.9839872860634
FDF38,OUT045,646.0888157894741
NCI43,OUT045,790.3307954098356
FDM38,OUT027,1068.506765834932
FDS03,OUT013,1068.506765834932
DRJ47,OUT017,2843.5697892156873
FDT50,OUT010,207.13050352504638
FDV02,OUT046,2843.5697892156873
NCG18,OUT017,1673.9839872860634
FDW52,OUT046,2633.839843902438
FDS40,OUT035,646.0888157894741
FDN31,OUT017,3011.5252991596612
FDA37,OUT045,2006.47074231975
FDA15,OUT046,4125.174474540679
FDL39,OUT046,3190.643467582416
FDJ53,OUT045,2006.47074231975
FDX22,OUT013,3805.948604166664
NCZ42,OUT045,3805.948604166664
FDD56,OUT027,5041.82149744681
FDD40,OUT017,3011.5252991596612
FDS50,OUT013,3805.948604166664
NCN14,OUT013,3190.643467582416
FDT15,OUT013,3190.643467582416
NCS18,OUT027,2846.400822516556
NCO26,OUT010,207.13050352504638
FDF58,OUT018,1068.506765834932
NCB19,OUT013,1349.512904332131
FDH26,OUT017,2117.4513803278655
DRB24,OUT027,5041.82149744681
FDA49,OUT018,1349.512904332131
FDB32,OUT045,1559.9736407643309
FDI36,OUT017,3011.5252991596612
NCA17,OUT010,471.30684669117664
FDH22,OUT013,2006.47074231975
NCM26,OUT018,2432.6625807321766
FDT15,OUT027,5041.82149744681
FDB16,OUT018,1349.512904332131
NCP54,OUT027,2846.400822516556
FDJ36,OUT013,1673.9839872860634
FDO28,OUT045,1892.0661445161286
FDU09,OUT013,1068.506765834932
FDF29,OUT017,2117.4513803278655
FDY08,OUT013,2006.47074231975
DRJ59,OUT018,646.0888157894741
FDT23,OUT027,2846.400822516556
FDU15,OUT018,646.0888157894741
FDT47,OUT013,1559.9736407643309
FDI53,OUT019,471.30684669117664
FDR59,OUT018,4125.174474540679
FDD53,OUT035,646.0888157894741
FDY51,OUT017,3549.850947508306
FDT04,OUT049,646.0888157894741
FDU51,OUT049,2843.5697892156873
FDG14,OUT035,2432.6625807321766
NCU06,OUT045,3549.850947508306
DRG25,OUT046,3190.643467582416
DRH49,OUT035,1349.512904332131
FDN15,OUT035,2117.4513803278655
FDL43,OUT018,1068.506765834932
NCT18,OUT049,3190.643467582416
NCB31,OUT013,4125.174474540679
FDK57,OUT035,1892.0661445161286
FDY04,OUT019,471.30684669117664
NCP54,OUT046,2117.4513803278655
FDF41,OUT013,3549.850947508306
FDM01,OUT045,1673.9839872860634
FDW03,OUT045,1673.9839872860634
FDF28,OUT045,2117.4513803278655
FDY37,OUT017,2117.4513803278655
FDQ03,OUT017,3549.850947508306
FDP51,OUT027,2846.400822516556
FDJ40,OUT017,1673.9839872860634
FDC32,OUT049,1349.512904332131
DRI49,OUT027,2846.400822516556
NCW54,OUT017,1068.506765834932
FDF09,OUT017,646.0888157894741
FDP45,OUT018,4125.174474540679
DRJ23,OUT018,3190.643467582416
FDS59,OUT017,1673.9839872860634
FDY08,OUT046,2006.47074231975
FDX16,OUT049,2432.6625807321766
FDY16,OUT018,3190.643467582416
FDK32,OUT035,2432.6625807321766
FDQ22,OUT013,646.0888157894741
NCC31,OUT018,2432.6625807321766
FDG58,OUT049,2432.6625807321766
DRF48,OUT013,3190.643467582416
DRH36,OUT049,1068.506765834932
NCR30,OUT035,1068.506765834932
FDB03,OUT019,471.30684669117664
FDZ28,OUT027,2846.400822516556
FDR35,OUT017,3011.5252991596612
DRD15,OUT027,5041.82149744681
FDJ33,OUT019,207.13050352504638
FDA56,OUT010,207.13050352504638
FDP56,OUT046,790.3307954098356
NCT30,OUT046,790.3307954098356
FDK15,OUT017,1559.9736407643309
FDH44,OUT018,2432.6625807321766
FDV01,OUT013,2432.6625807321766
DRG03,OUT017,2432.6625807321766
FDG50,OUT027,2846.400822516556
FDR16,OUT010,471.30684669117664
FDZ60,OUT046,1673.9839872860634
DRG03,OUT045,2432.6625807321766
FDS56,OUT018,4125.174474540679
FDU33,OUT045,790.3307954098356
DRD27,OUT035,1559.9736407643309
FDW22,OUT046,3805.948604166664
DRA24,OUT045,2633.839843902438
FDF38,OUT049,646.0888157894741
FDX48,OUT013,2432.6625807321766
FDS58,OUT018,2633.839843902438
FDC32,OUT046,1349.512904332131
NCQ29,OUT045,4125.174474540679
DRK39,OUT018,1349.512904332131
NCS38,OUT017,1892.0661445161286
DRO47,OUT013,1673.9839872860634
DRG27,OUT027,646.0888157894741
FDC57,OUT027,5041.82149744681
FDS55,OUT046,2432.6625807321766
NCJ06,OUT018,1892.0661445161286
FDO01,OUT019,207.13050352504638
NCM55,OUT045,3190.643467582416
FDC52,OUT049,2432.6625807321766
FDQ15,OUT045,1349.512904332131
NCT30,OUT027,790.3307954098356
NCR42,OUT027,646.0888157894741
FDD28,OUT035,1068.506765834932
FDQ34,OUT049,1673.9839872860634
FDZ12,OUT027,2846.400822516556
DRE13,OUT019,207.13050352504638
NCN07,OUT019,207.13050352504638
FDM28,OUT035,3190.643467582416
FDI10,OUT017,2843.5697892156873
FDQ25,OUT013,2633.839843902438
FDA38,OUT010,471.30684669117664
DRI13,OUT049,3805.948604166664
FDY20,OUT027,2846.400822516556
NCZ53,OUT035,3190.643467582416
NCM31,OUT013,2432.6625807321766
DRB01,OUT017,3190.643467582416
DRF37,OUT046,4125.174474540679
NCF42,OUT049,2843.5697892156873
FDF16,OUT018,2432.6625807321766
FDB41,OUT013,790.3307954098356
FDR34,OUT013,3805.948604166664
FDR15,OUT018,2432.6625807321766
NCV42,OUT019,207.13050352504638
FDW51,OUT035,3549.850947508306
FDU36,OUT017,1559.9736407643309
FDX60,OUT049,1349.512904332131
FDY03,OUT035,1892.0661445161286
FDW55,OUT045,3805.948604166664
FDT01,OUT010,471.30684669117664
FDG58,OUT013,2432.6625807321766
FDK21,OUT017,4125.174474540679
NCS41,OUT019,471.30684669117664
FDS10,OUT045,3190.643467582416
NCT53,OUT046,2633.839843902438
FDJ28,OUT018,3011.5252991596612
FDX44,OUT045,1349.512904332131
FDT20,OUT018,646.0888157894741
FDO44,OUT017,1673.9839872860634
NCX17,OUT049,3549.850947508306
FDY01,OUT017,1892.0661445161286
FDJ12,OUT027,5041.82149744681
DRK35,OUT018,646.0888157894741
FDD47,OUT019,471.30684669117664
NCM53,OUT035,1673.9839872860634
FDO45,OUT013,1349.512904332131
NCM42,OUT010,207.13050352504638
FDE04,OUT046,2843.5697892156873
NCI30,OUT027,5041.82149744681
FDZ19,OUT013,2843.5697892156873
FDW57,OUT013,2843.5697892156873
FDA25,OUT013,1673.9839872860634
FDT22,OUT046,1068.506765834932
FDP51,OUT013,1892.0661445161286
FDD48,OUT027,2846.400822516556
FDY39,OUT035,3190.643467582416
FDO48,OUT010,471.30684669117664
FDD23,OUT027,5041.82149744681
DRN35,OUT027,646.0888157894741
FDT01,OUT035,3549.850947508306
FDC20,OUT010,207.13050352504638
DRJ35,OUT035,1068.506765834932
FDB32,OUT046,1349.512904332131
FDL24,OUT046,2843.5697892156873
NCV42,OUT035,1892.0661445161286
FDZ46,OUT046,1673.9839872860634
FDC15,OUT013,2432.6625807321766
FDD08,OUT019,207.13050352504638
FDY50,OUT049,1349.512904332131
FDD36,OUT013,1892.0661445161286
FDG57,OUT027,790.3307954098356
FDL21,OUT018,646.0888157894741
FDN16,OUT027,2846.400822516556
FDJ09,OUT027,790.3307954098356
FDS01,OUT010,471.30684669117664
FDV33,OUT017,4125.174474540679
DRE12,OUT017,1892.0661445161286
FDR07,OUT013,1559.9736407643309
FDP48,OUT010,471.30684669117664
NCB55,OUT035,1068.506765834932
FDQ08,OUT013,1068.506765834932
FDR34,OUT035,3805.948604166664
FDO33,OUT046,1673.9839872860634
FDP13,OUT045,646.0888157894741
FDX12,OUT049,3805.948604166664
NCT06,OUT049,2633.839843902438
FDR16,OUT019,471.30684669117664
FDE36,OUT046,2633.839843902438
FDZ36,OUT049,3190.643467582416
FDV13,OUT045,1349.512904332131
NCZ17,OUT035,646.0888157894741
FDU56,OUT045,3190.643467582416
FDM09,OUT035,2843.5697892156873
FDV02,OUT017,2843.5697892156873
FDS34,OUT018,1892.0661445161286
FDA11,OUT049,1559.9736407643309
FDP09,OUT017,3805.948604166664
FDB29,OUT027,2846.400822516556
FDT19,OUT017,2843.5697892156873
DRH15,OUT017,790.3307954098356
FDY38,OUT046,3549.850947508306
FDF14,OUT027,5041.82149744681
FDN48,OUT010,207.13050352504638
FDQ12,OUT013,3805.948604166664
NCJ43,OUT045,2843.5697892156873
FDE17,OUT019,471.30684669117664
FDB05,OUT035,4125.174474540679
FDH10,OUT045,3011.5252991596612
NCR06,OUT017,646.0888157894741
FDU32,OUT018,2006.47074231975
FDD56,OUT049,2843.5697892156873
FDO36,OUT018,3190.643467582416
FDH16,OUT010,207.13050352504638
FDX10,OUT018,646.0888157894741
FDZ37,OUT017,1349.512904332131
FDU31,OUT010,471.30684669117664
DRC49,OUT049,2006.47074231975
FDL15,OUT045,2432.6625807321766
FDN32,OUT019,471.30684669117664
DRH59,OUT027,1068.506765834932
NCU29,OUT049,2432.6625807321766
FDR37,OUT019,471.30684669117664
FDS14,OUT018,2633.839843902438
FDU02,OUT027,5041.82149744681
FDJ08,OUT035,3011.5252991596612
NCZ06,OUT045,4125.174474540679
FDO31,OUT049,1349.512904332131
FDH31,OUT018,1559.9736407643309
FDS58,OUT017,2633.839843902438
NCA53,OUT027,790.3307954098356
FDF50,OUT046,3011.5252991596612
NCW42,OUT049,3805.948604166664
NCQ17,OUT045,2432.6625807321766
FDK51,OUT018,4125.174474540679
NCW41,OUT010,471.30684669117664
NCR29,OUT017,1068.506765834932
FDB08,OUT019,471.30684669117664
FDA40,OUT027,2846.400822516556
FDL14,OUT018,2633.839843902438
FDB47,OUT046,3549.850947508306
FDO03,OUT035,3805.948604166664
DRK13,OUT019,471.30684669117664
FDX13,OUT010,471.30684669117664
FDF52,OUT046,3190.643467582416
FDT11,OUT013,3190.643467582416
FDB08,OUT013,2633.839843902438
FDQ28,OUT018,2432.6625807321766
FDD29,OUT045,4125.174474540679
NCQ29,OUT027,5041.82149744681
NCO02,OUT013,1068.506765834932
FDR56,OUT010,471.30684669117664
NCM54,OUT049,2117.4513803278655
FDP51,OUT035,1892.0661445161286
FDT38,OUT013,1349.512904332131
FDZ20,OUT018,4125.174474540679
FDJ53,OUT013,2006.47074231975
FDX13,OUT049,4125.174474540679
FDP58,OUT035,3549.850947508306
NCK31,OUT019,207.13050352504638
FDA35,OUT018,2117.4513803278655
FDV37,OUT018,3011.5252991596612
NCO07,OUT027,5041.82149744681
FDA20,OUT045,3190.643467582416
